Difficulty,SA[seconds] dart location,hit,SA[seconds] dartboard hit,gapAngle[degrees],distance[m],dichoptic errors,head Hor Mean,head Hor SD,head Ver Mean,head Ver SD,head Z Mean,head Z SD
1,174650.941739411,False,0,28.4374755532096,1.50009214878082,0,0.0897171497344971,0.00633638962518532,1.1739342212677,0.00469611089408145,0.0835401937365532,0.00981572210071803
1,174680.5559365,True,809.014410905751,3.79631236386505,1.50029563903809,0,0.111604385077953,0.0119230150422345,1.17458379268646,0.00851405195302117,0.0835645347833633,0.0258253123847801
1,Infinity,True,472.045150623523,3.77733372935789,1.49936807155609,0,0.10643681883812,0.0193887447215421,1.16890025138855,0.0127043340103997,0.101972095668316,0.0249551936522121
1,Infinity,True,124.987558058488,4.09644070438085,1.50305736064911,0,0.103358536958694,0.0202493215548992,1.17485094070435,0.00804248567218291,0.0931161716580391,0.0147775317832344
1,Infinity,True,24.444177603959,4.26005169428521,1.50764906406403,0,0.0948006734251976,0.016429628936232,1.17181789875031,0.00716146734084411,0.0931026339530945,0.0159127481807096
1,174899.982043577,True,759.264052916544,3.97377166366947,1.50180339813232,0,0.0989346578717232,0.0194703953101327,1.17184889316559,0.00977552021674776,0.0953568294644356,0.0208853918178748
1,261029.951024035,True,573.647268393325,4.13321256715194,1.49363470077515,0,0.0940680056810379,0.0183327511293512,1.16719663143158,0.013399630168002,0.104425437748432,0.0287749725980337
1,260957.711119713,True,544.082208336902,3.93081821873349,1.49313831329346,0,0.0982512161135674,0.0175462666786758,1.17081427574158,0.0104504743182437,0.0977375060319901,0.0257032900984026
1,173465.332935043,True,108.226916049257,4.11135194962889,1.49194538593292,0,0.0969210490584373,0.0145645068948635,1.17156314849854,0.00665228991309659,0.0901926979422569,0.0180971244317463
1,Infinity,True,905.817193082571,4.26159176188754,1.50594067573547,0,0.0908031314611435,0.0226373063912327,1.16441404819489,0.0127510865755993,0.0961280688643456,0.0245143819389474
1,174343.436382996,True,392.732422524298,3.65765574393841,1.49797916412354,0,0.0942225009202957,0.0307046211260249,1.16058313846588,0.0180929454431952,0.11089651286602,0.0368010264684151
1,175114.654612281,True,226.83370861922,4.121889505095,1.50327849388123,0,0.104678973555565,0.030772490078296,1.15855669975281,0.0139282037388409,0.121249787509441,0.0269208265060807
1,175261.025427067,True,276.730064812346,4.42088609863477,1.50428426265717,0,0.095762625336647,0.0225889051937188,1.15980648994446,0.0135673294661404,0.120076909661293,0.0278881599676016
1,262686.21217335,True,513.725090260573,4.0285634564553,1.50501549243927,0,0.0953095927834511,0.0199023092161335,1.16299092769623,0.0185098904137208,0.114439412951469,0.0359906759128171
1,174804.373467035,True,39.7537402260833,4.46390056101009,1.50114643573761,0,0.096906453371048,0.0226981089409375,1.16063153743744,0.0133464805859632,0.116653487086296,0.02696496355069
1,174745.925763466,True,159.566643708332,3.94894099296314,1.50074481964111,0,0.102241195738316,0.0146021584950876,1.16150891780853,0.011227782942836,0.11669996380806,0.0241420911910603
1,175016.096760107,True,318.773962599185,4.49376119183563,1.50260126590729,0,0.0939638316631317,0.0216588298903851,1.16156387329102,0.0158385070170825,0.114012353122234,0.0277389523312632
1,175263.697123816,True,180.748017558762,4.17879132405063,1.50430262088776,0,0.0970446467399597,0.016270243136589,1.16732347011566,0.0115017193368476,0.106460392475128,0.0233576771876588
1,Infinity,True,169.10441789373,3.98987794831189,1.50149250030518,0,0.0986037626862526,0.0188123052227202,1.15996086597443,0.0118679450894977,0.117022685706615,0.0271981281746665
1,175802.304249078,True,127.5635414295,4.07706056360561,1.50800359249115,0,0.0891184061765671,0.02043692727189,1.16313302516937,0.0102665855702979,0.114921152591705,0.0193723266490844
1,Infinity,True,371.322335271253,4.41953968352513,1.50670552253723,0,0.0884635671973228,0.0140050414729342,1.16443538665771,0.0141745454739427,0.10555050522089,0.0280923228524678
1,Infinity,True,198.204303486014,4.25086756671644,1.53276836872101,0,0.0915428698062897,0.0232361332378362,1.15065658092499,0.0136723609006442,0.12994983792305,0.0301277069173447
1,172780.060067433,True,613.792994810554,4.02780024196423,1.48723661899567,0,0.0880228653550148,0.0216254886304058,1.16316270828247,0.0113354400468121,0.103204198181629,0.0224938482415982
1,172033.025898336,True,267.412850951001,4.10365087035665,1.48210346698761,0,0.0852958932518959,0.0192492751504823,1.15683579444885,0.0137031032912951,0.113296046853065,0.0308136644314218
1,Infinity,True,97.7479633156458,4.5180186735019,1.49664759635925,0,0.0760784596204758,0.0252695035129611,1.15443360805511,0.0110096277590568,0.117007054388523,0.0198742959920758
1,255581.112246479,True,264.631489105125,4.13993149961069,1.45619368553162,0,0.0826577395200729,0.0156436823509709,1.15730381011963,0.0113514866478413,0.11812187731266,0.0212860264974129
1,Infinity,True,397.567739053309,3.90589745150974,1.4414519071579,0,0.0887214541435242,0.0250971296477503,1.16198992729187,0.0127215179866961,0.100191242992878,0.0338926612828343
1,269188.844483169,True,313.75830369103,4.04547099878525,1.54969751834869,0,0.072279691696167,0.0259235244848773,1.15479004383087,0.0145617663217455,0.116240650415421,0.0296985345548802
