subject,difficulty,condition,date,sa,ratio
kp,2,strabismus,2018-04-20_12-22-45-PM.csv,400,0.972972972972973
kp,3,strabismus,2018-04-20_12-22-45-PM.csv,400,0.9491525423728814
kp,1,strabismus,2018-04-20_12-50-36-PM.csv,1000,1.0
kp,2,strabismus,2018-04-20_12-50-36-PM.csv,1000,0.9795918367346939
kp,3,strabismus,2018-04-20_12-50-36-PM.csv,1000,0.9795918367346939
kp,1,strabismus,2018-04-20_12-50-36-PM.csv,800,0.9896907216494846
kp,2,strabismus,2018-04-20_12-50-36-PM.csv,800,0.9696969696969697
kp,3,strabismus,2018-04-20_12-50-36-PM.csv,800,0.96
kp,1,strabismus,2018-04-20_12-50-36-PM.csv,600,1.0
kp,2,strabismus,2018-04-20_12-50-36-PM.csv,600,0.979381443298969
kp,3,strabismus,2018-04-20_12-50-36-PM.csv,600,0.9411764705882353
kp,1,strabismus,2018-04-20_12-50-36-PM.csv,400,1.0
kp,2,strabismus,2018-04-20_12-50-36-PM.csv,400,0.9882352941176471
kp,3,strabismus,2018-04-20_12-50-36-PM.csv,400,0.9857142857142858
kp,1,strabismus,2018-04-24_04-04-07-PM.csv,1000,1.0
kp,2,strabismus,2018-04-24_04-04-07-PM.csv,1000,0.897196261682243
kp,3,strabismus,2018-04-24_04-04-07-PM.csv,1000,0.9056603773584906
kp,1,strabismus,2018-04-24_04-04-07-PM.csv,800,0.9896907216494846
kp,2,strabismus,2018-04-24_04-04-07-PM.csv,800,0.8807339449541285
kp,3,strabismus,2018-04-24_04-04-07-PM.csv,800,0.9223300970873787
kp,1,strabismus,2018-04-24_04-04-07-PM.csv,600,0.9795918367346939
kp,2,strabismus,2018-04-24_04-04-07-PM.csv,600,0.9056603773584906
kp,3,strabismus,2018-04-24_04-04-07-PM.csv,600,0.9504950495049505
kp,1,strabismus,2018-04-24_04-04-07-PM.csv,400,0.9807692307692307
kp,2,strabismus,2018-04-24_04-04-07-PM.csv,400,0.9655172413793104
kp,3,strabismus,2018-04-24_04-04-07-PM.csv,400,0.8518518518518519
kp,1,strabismus,2018-04-24_04-31-53-PM.csv,1000,1.0
kp,2,strabismus,2018-04-24_04-31-53-PM.csv,1000,0.9142857142857143
kp,3,strabismus,2018-04-24_04-31-53-PM.csv,1000,0.8807339449541285
kp,1,strabismus,2018-04-24_04-31-53-PM.csv,800,0.9795918367346939
kp,2,strabismus,2018-04-24_04-31-53-PM.csv,800,0.9504950495049505
kp,3,strabismus,2018-04-24_04-31-53-PM.csv,800,0.9896907216494846
kp,1,strabismus,2018-04-24_04-31-53-PM.csv,600,0.9696969696969697
kp,2,strabismus,2018-04-24_04-31-53-PM.csv,600,0.9795918367346939
kp,3,strabismus,2018-04-24_04-31-53-PM.csv,600,0.897196261682243
kp,1,strabismus,2018-04-24_04-31-53-PM.csv,400,0.9821428571428571
kp,2,strabismus,2018-04-24_04-31-53-PM.csv,400,0.9473684210526315
kp,3,strabismus,2018-04-24_04-31-53-PM.csv,400,0.927536231884058
kp,1,strabismus,2018-04-25_02-46-50-PM.csv,1000,1.0
kp,2,strabismus,2018-04-25_02-46-50-PM.csv,1000,0.9504950495049505
kp,3,strabismus,2018-04-25_02-46-50-PM.csv,1000,0.96
kp,1,strabismus,2018-04-25_02-46-50-PM.csv,800,0.9896907216494846
kp,2,strabismus,2018-04-25_02-46-50-PM.csv,800,0.9696969696969697
kp,3,strabismus,2018-04-25_02-46-50-PM.csv,800,0.9230769230769231
kp,1,strabismus,2018-04-25_02-46-50-PM.csv,600,1.0
kp,2,strabismus,2018-04-25_02-46-50-PM.csv,600,0.9696969696969697
kp,3,strabismus,2018-04-25_02-46-50-PM.csv,600,0.9696969696969697
kp,1,strabismus,2018-04-25_02-46-50-PM.csv,400,1.0
kp,2,strabismus,2018-04-25_02-46-50-PM.csv,400,0.9875
kp,3,strabismus,2018-04-25_02-46-50-PM.csv,400,0.9871794871794872
kp,1,strabismus,2018-04-25_03-14-33-PM.csv,1000,0.9896907216494846
kp,2,strabismus,2018-04-25_03-14-33-PM.csv,1000,0.9320388349514563
kp,3,strabismus,2018-04-25_03-14-33-PM.csv,1000,0.9056603773584906
kp,1,strabismus,2018-04-25_03-14-33-PM.csv,800,0.9795918367346939
kp,2,strabismus,2018-04-25_03-14-33-PM.csv,800,0.9320388349514563
kp,3,strabismus,2018-04-25_03-14-33-PM.csv,800,0.9411764705882353
kp,1,strabismus,2018-04-25_03-14-33-PM.csv,600,0.9795918367346939
kp,2,strabismus,2018-04-25_03-14-33-PM.csv,600,0.9411764705882353
kp,3,strabismus,2018-04-25_03-14-33-PM.csv,600,0.9230769230769231
kp,1,strabismus,2018-04-25_03-14-33-PM.csv,400,0.967741935483871
kp,2,strabismus,2018-04-25_03-14-33-PM.csv,400,0.9146341463414634
kp,3,strabismus,2018-04-25_03-14-33-PM.csv,400,0.9253731343283582
mb,1,anisometropia,2017-01-27_04-44-39-PM.csv,1000,0.9896907216494846
mb,2,anisometropia,2017-01-27_04-44-39-PM.csv,1000,1.0
mb,3,anisometropia,2017-01-27_04-44-39-PM.csv,1000,1.0
mb,1,anisometropia,2017-01-27_04-44-39-PM.csv,800,0.6555555555555556
mb,2,anisometropia,2017-01-27_04-44-39-PM.csv,800,0.6291390728476821
mb,3,anisometropia,2017-01-27_04-44-39-PM.csv,800,0.768
mb,1,anisometropia,2017-01-27_04-44-39-PM.csv,600,0.75
mb,2,anisometropia,2017-01-27_04-44-39-PM.csv,600,0.6428571428571429
mb,3,anisometropia,2017-01-27_04-44-39-PM.csv,600,0.6984126984126984
mb,1,anisometropia,2017-01-27_04-44-39-PM.csv,400,nan
mb,2,anisometropia,2017-01-27_04-44-39-PM.csv,400,nan
mb,3,anisometropia,2017-01-27_04-44-39-PM.csv,400,nan
mb,1,anisometropia,2017-01-27_05-13-15-PM.csv,1000,1.0
mb,2,anisometropia,2017-01-27_05-13-15-PM.csv,1000,1.0
mb,3,anisometropia,2017-01-27_05-13-15-PM.csv,1000,1.0
mb,1,anisometropia,2017-01-27_05-13-15-PM.csv,800,0.768
mb,2,anisometropia,2017-01-27_05-13-15-PM.csv,800,0.7804878048780488
mb,3,anisometropia,2017-01-27_05-13-15-PM.csv,800,0.9142857142857143
mb,1,anisometropia,2017-01-27_05-13-15-PM.csv,600,0.7307692307692307
mb,2,anisometropia,2017-01-27_05-13-15-PM.csv,600,0.6774193548387096
mb,3,anisometropia,2017-01-27_05-13-15-PM.csv,600,0.9058823529411765
mb,1,anisometropia,2017-01-27_05-13-15-PM.csv,400,nan
mb,2,anisometropia,2017-01-27_05-13-15-PM.csv,400,nan
mb,3,anisometropia,2017-01-27_05-13-15-PM.csv,400,nan
mb,1,anisometropia,2017-02-03_03-25-15-PM.csv,1000,1.0
mb,2,anisometropia,2017-02-03_03-25-15-PM.csv,1000,1.0
mb,3,anisometropia,2017-02-03_03-25-15-PM.csv,1000,1.0
mb,1,anisometropia,2017-02-03_03-25-15-PM.csv,800,0.9696969696969697
mb,2,anisometropia,2017-02-03_03-25-15-PM.csv,800,0.9320388349514563
mb,3,anisometropia,2017-02-03_03-25-15-PM.csv,800,1.0
mb,1,anisometropia,2017-02-03_03-25-15-PM.csv,600,0.9894736842105263
mb,2,anisometropia,2017-02-03_03-25-15-PM.csv,600,0.967741935483871
mb,3,anisometropia,2017-02-03_03-25-15-PM.csv,600,0.9896907216494846
mb,1,anisometropia,2017-02-03_03-25-15-PM.csv,400,nan
mb,2,anisometropia,2017-02-03_03-25-15-PM.csv,400,nan
mb,3,anisometropia,2017-02-03_03-25-15-PM.csv,400,1.0
mb,1,anisometropia,2017-02-03_03-52-48-PM.csv,1000,1.0
mb,2,anisometropia,2017-02-03_03-52-48-PM.csv,1000,0.9896907216494846
mb,3,anisometropia,2017-02-03_03-52-48-PM.csv,1000,1.0
mb,1,anisometropia,2017-02-03_03-52-48-PM.csv,800,0.9795918367346939
mb,2,anisometropia,2017-02-03_03-52-48-PM.csv,800,0.9795918367346939
mb,3,anisometropia,2017-02-03_03-52-48-PM.csv,800,0.9795918367346939
mb,1,anisometropia,2017-02-03_03-52-48-PM.csv,600,1.0
mb,2,anisometropia,2017-02-03_03-52-48-PM.csv,600,1.0
mb,3,anisometropia,2017-02-03_03-52-48-PM.csv,600,0.9795918367346939
mb,1,anisometropia,2017-02-03_03-52-48-PM.csv,400,0.9230769230769231
mb,2,anisometropia,2017-02-03_03-52-48-PM.csv,400,0.9444444444444444
mb,3,anisometropia,2017-02-03_03-52-48-PM.csv,400,1.0
mb,1,anisometropia,2017-02-04_10-31-07-AM.csv,1000,1.0
mb,2,anisometropia,2017-02-04_10-31-07-AM.csv,1000,1.0
mb,3,anisometropia,2017-02-04_10-31-07-AM.csv,1000,1.0
mb,1,anisometropia,2017-02-04_10-31-07-AM.csv,800,1.0
mb,2,anisometropia,2017-02-04_10-31-07-AM.csv,800,0.9795918367346939
mb,3,anisometropia,2017-02-04_10-31-07-AM.csv,800,0.9696969696969697
mb,1,anisometropia,2017-02-04_10-31-07-AM.csv,600,0.9696969696969697
mb,2,anisometropia,2017-02-04_10-31-07-AM.csv,600,0.9772727272727273
mb,3,anisometropia,2017-02-04_10-31-07-AM.csv,600,0.9504950495049505
mb,1,anisometropia,2017-02-04_10-31-07-AM.csv,400,nan
mb,2,anisometropia,2017-02-04_10-31-07-AM.csv,400,nan
mb,3,anisometropia,2017-02-04_10-31-07-AM.csv,400,1.0
mb,1,anisometropia,2017-02-04_10-58-53-AM.csv,1000,1.0
mb,2,anisometropia,2017-02-04_10-58-53-AM.csv,1000,1.0
mb,3,anisometropia,2017-02-04_10-58-53-AM.csv,1000,1.0
mb,1,anisometropia,2017-02-04_10-58-53-AM.csv,800,1.0
mb,2,anisometropia,2017-02-04_10-58-53-AM.csv,800,0.9320388349514563
mb,3,anisometropia,2017-02-04_10-58-53-AM.csv,800,0.9795918367346939
mb,1,anisometropia,2017-02-04_10-58-53-AM.csv,600,1.0
mb,2,anisometropia,2017-02-04_10-58-53-AM.csv,600,0.9791666666666666
mb,3,anisometropia,2017-02-04_10-58-53-AM.csv,600,0.9504950495049505
mb,1,anisometropia,2017-02-04_10-58-53-AM.csv,400,1.0
mb,2,anisometropia,2017-02-04_10-58-53-AM.csv,400,nan
mb,3,anisometropia,2017-02-04_10-58-53-AM.csv,400,1.0
mb,1,anisometropia,2017-02-10_03-22-02-PM.csv,1000,1.0
mb,2,anisometropia,2017-02-10_03-22-02-PM.csv,1000,1.0
mb,3,anisometropia,2017-02-10_03-22-02-PM.csv,1000,1.0
mb,1,anisometropia,2017-02-10_03-22-02-PM.csv,800,0.9896907216494846
mb,2,anisometropia,2017-02-10_03-22-02-PM.csv,800,0.96
mb,3,anisometropia,2017-02-10_03-22-02-PM.csv,800,0.9795918367346939
mb,1,anisometropia,2017-02-10_03-22-02-PM.csv,600,1.0
mb,2,anisometropia,2017-02-10_03-22-02-PM.csv,600,0.9896907216494846
mb,3,anisometropia,2017-02-10_03-22-02-PM.csv,600,1.0
mb,1,anisometropia,2017-02-10_03-22-02-PM.csv,400,0.8888888888888888
mb,2,anisometropia,2017-02-10_03-22-02-PM.csv,400,1.0
mb,3,anisometropia,2017-02-10_03-22-02-PM.csv,400,0.7272727272727273
mb,1,anisometropia,2017-02-10_03-49-45-PM.csv,1000,1.0
mb,2,anisometropia,2017-02-10_03-49-45-PM.csv,1000,1.0
mb,3,anisometropia,2017-02-10_03-49-45-PM.csv,1000,1.0
mb,1,anisometropia,2017-02-10_03-49-45-PM.csv,800,1.0
mb,2,anisometropia,2017-02-10_03-49-45-PM.csv,800,0.9896907216494846
mb,3,anisometropia,2017-02-10_03-49-45-PM.csv,800,0.9411764705882353
mb,1,anisometropia,2017-02-10_03-49-45-PM.csv,600,1.0
mb,2,anisometropia,2017-02-10_03-49-45-PM.csv,600,1.0
mb,3,anisometropia,2017-02-10_03-49-45-PM.csv,600,0.9795918367346939
mb,1,anisometropia,2017-02-10_03-49-45-PM.csv,400,1.0
mb,2,anisometropia,2017-02-10_03-49-45-PM.csv,400,1.0
mb,3,anisometropia,2017-02-10_03-49-45-PM.csv,400,1.0
mb,1,anisometropia,2017-02-24_04-23-51-PM.csv,1000,1.0
mb,2,anisometropia,2017-02-24_04-23-51-PM.csv,1000,1.0
mb,3,anisometropia,2017-02-24_04-23-51-PM.csv,1000,1.0
mb,1,anisometropia,2017-02-24_04-23-51-PM.csv,800,0.9896907216494846
mb,2,anisometropia,2017-02-24_04-23-51-PM.csv,800,0.9795918367346939
mb,3,anisometropia,2017-02-24_04-23-51-PM.csv,800,0.9795918367346939
mb,1,anisometropia,2017-02-24_04-23-51-PM.csv,600,0.9787234042553191
mb,2,anisometropia,2017-02-24_04-23-51-PM.csv,600,0.9504950495049505
mb,3,anisometropia,2017-02-24_04-23-51-PM.csv,600,0.9896907216494846
mb,1,anisometropia,2017-02-24_04-23-51-PM.csv,400,nan
mb,2,anisometropia,2017-02-24_04-23-51-PM.csv,400,0.5
mb,3,anisometropia,2017-02-24_04-23-51-PM.csv,400,1.0
mb,1,anisometropia,2017-02-24_04-52-00-PM.csv,1000,1.0
mb,2,anisometropia,2017-02-24_04-52-00-PM.csv,1000,1.0
mb,3,anisometropia,2017-02-24_04-52-00-PM.csv,1000,1.0
mb,1,anisometropia,2017-02-24_04-52-00-PM.csv,800,1.0
mb,2,anisometropia,2017-02-24_04-52-00-PM.csv,800,0.9696969696969697
mb,3,anisometropia,2017-02-24_04-52-00-PM.csv,800,1.0
mb,1,anisometropia,2017-02-24_04-52-00-PM.csv,600,1.0
mb,2,anisometropia,2017-02-24_04-52-00-PM.csv,600,1.0
mb,3,anisometropia,2017-02-24_04-52-00-PM.csv,600,0.96
mb,1,anisometropia,2017-02-24_04-52-00-PM.csv,400,1.0
mb,2,anisometropia,2017-02-24_04-52-00-PM.csv,400,0.8
mb,3,anisometropia,2017-02-24_04-52-00-PM.csv,400,1.0
mb,1,anisometropia,2017-02-25_10-22-50-AM.csv,1000,1.0
mb,2,anisometropia,2017-02-25_10-22-50-AM.csv,1000,1.0
mb,3,anisometropia,2017-02-25_10-22-50-AM.csv,1000,1.0
mb,1,anisometropia,2017-02-25_10-22-50-AM.csv,800,1.0
mb,2,anisometropia,2017-02-25_10-22-50-AM.csv,800,0.9696969696969697
mb,3,anisometropia,2017-02-25_10-22-50-AM.csv,800,1.0
mb,1,anisometropia,2017-02-25_10-22-50-AM.csv,600,1.0
mb,2,anisometropia,2017-02-25_10-22-50-AM.csv,600,1.0
mb,3,anisometropia,2017-02-25_10-22-50-AM.csv,600,0.9896907216494846
mb,1,anisometropia,2017-02-25_10-22-50-AM.csv,400,1.0
mb,2,anisometropia,2017-02-25_10-22-50-AM.csv,400,1.0
mb,3,anisometropia,2017-02-25_10-22-50-AM.csv,400,1.0
mb,1,anisometropia,2017-02-25_10-51-00-AM.csv,1000,1.0
mb,2,anisometropia,2017-02-25_10-51-00-AM.csv,1000,1.0
mb,3,anisometropia,2017-02-25_10-51-00-AM.csv,1000,1.0
mb,1,anisometropia,2017-02-25_10-51-00-AM.csv,800,1.0
mb,2,anisometropia,2017-02-25_10-51-00-AM.csv,800,1.0
mb,3,anisometropia,2017-02-25_10-51-00-AM.csv,800,0.9896907216494846
mb,1,anisometropia,2017-02-25_10-51-00-AM.csv,600,1.0
mb,2,anisometropia,2017-02-25_10-51-00-AM.csv,600,1.0
mb,3,anisometropia,2017-02-25_10-51-00-AM.csv,600,0.9795918367346939
mb,1,anisometropia,2017-02-25_10-51-00-AM.csv,400,0.9655172413793104
mb,2,anisometropia,2017-02-25_10-51-00-AM.csv,400,1.0
mb,3,anisometropia,2017-02-25_10-51-00-AM.csv,400,0.9642857142857143
mb,1,anisometropia,2017-03-04_10-19-28-AM.csv,1000,1.0
mb,2,anisometropia,2017-03-04_10-19-28-AM.csv,1000,1.0
mb,3,anisometropia,2017-03-04_10-19-28-AM.csv,1000,1.0
mb,1,anisometropia,2017-03-04_10-19-28-AM.csv,800,1.0
mb,2,anisometropia,2017-03-04_10-19-28-AM.csv,800,0.9696969696969697
mb,3,anisometropia,2017-03-04_10-19-28-AM.csv,800,1.0
mb,1,anisometropia,2017-03-04_10-19-28-AM.csv,600,1.0
mb,2,anisometropia,2017-03-04_10-19-28-AM.csv,600,0.9795918367346939
mb,3,anisometropia,2017-03-04_10-19-28-AM.csv,600,1.0
mb,1,anisometropia,2017-03-04_10-19-28-AM.csv,400,1.0
mb,2,anisometropia,2017-03-04_10-19-28-AM.csv,400,1.0
mb,3,anisometropia,2017-03-04_10-19-28-AM.csv,400,1.0
mb,1,anisometropia,2017-03-04_10-47-03-AM.csv,1000,1.0
mb,2,anisometropia,2017-03-04_10-47-03-AM.csv,1000,1.0
mb,3,anisometropia,2017-03-04_10-47-03-AM.csv,1000,1.0
mb,1,anisometropia,2017-03-04_10-47-03-AM.csv,800,1.0
mb,2,anisometropia,2017-03-04_10-47-03-AM.csv,800,0.9795918367346939
mb,3,anisometropia,2017-03-04_10-47-03-AM.csv,800,0.9795918367346939
mb,1,anisometropia,2017-03-04_10-47-03-AM.csv,600,1.0
mb,2,anisometropia,2017-03-04_10-47-03-AM.csv,600,0.9896907216494846
mb,3,anisometropia,2017-03-04_10-47-03-AM.csv,600,1.0
mb,1,anisometropia,2017-03-04_10-47-03-AM.csv,400,0.9375
mb,2,anisometropia,2017-03-04_10-47-03-AM.csv,400,0.9354838709677419
mb,3,anisometropia,2017-03-04_10-47-03-AM.csv,400,1.0
mb,1,anisometropia,2017-03-10_04-31-08-PM.csv,1000,1.0
mb,2,anisometropia,2017-03-10_04-31-08-PM.csv,1000,1.0
mb,3,anisometropia,2017-03-10_04-31-08-PM.csv,1000,1.0
mb,1,anisometropia,2017-03-10_04-31-08-PM.csv,800,0.9896907216494846
mb,2,anisometropia,2017-03-10_04-31-08-PM.csv,800,0.9696969696969697
mb,3,anisometropia,2017-03-10_04-31-08-PM.csv,800,0.9696969696969697
mb,1,anisometropia,2017-03-10_04-31-08-PM.csv,600,1.0
mb,2,anisometropia,2017-03-10_04-31-08-PM.csv,600,1.0
mb,3,anisometropia,2017-03-10_04-31-08-PM.csv,600,0.9795918367346939
mb,1,anisometropia,2017-03-10_04-31-08-PM.csv,400,0.75
mb,2,anisometropia,2017-03-10_04-31-08-PM.csv,400,1.0
mb,3,anisometropia,2017-03-10_04-31-08-PM.csv,400,1.0
mb,1,anisometropia,2017-03-10_04-58-50-PM.csv,1000,1.0
mb,2,anisometropia,2017-03-10_04-58-50-PM.csv,1000,0.9896907216494846
mb,3,anisometropia,2017-03-10_04-58-50-PM.csv,1000,1.0
mb,1,anisometropia,2017-03-10_04-58-50-PM.csv,800,1.0
mb,2,anisometropia,2017-03-10_04-58-50-PM.csv,800,0.9896907216494846
mb,3,anisometropia,2017-03-10_04-58-50-PM.csv,800,1.0
mb,1,anisometropia,2017-03-10_04-58-50-PM.csv,600,1.0
mb,2,anisometropia,2017-03-10_04-58-50-PM.csv,600,1.0
mb,3,anisometropia,2017-03-10_04-58-50-PM.csv,600,1.0
mb,1,anisometropia,2017-03-10_04-58-50-PM.csv,400,0.9696969696969697
mb,2,anisometropia,2017-03-10_04-58-50-PM.csv,400,1.0
mb,3,anisometropia,2017-03-10_04-58-50-PM.csv,400,0.9310344827586207
mb,1,anisometropia,2017-03-11_10-25-10-AM.csv,1000,1.0
mb,2,anisometropia,2017-03-11_10-25-10-AM.csv,1000,1.0
mb,3,anisometropia,2017-03-11_10-25-10-AM.csv,1000,1.0
mb,1,anisometropia,2017-03-11_10-25-10-AM.csv,800,1.0
mb,2,anisometropia,2017-03-11_10-25-10-AM.csv,800,0.96
mb,3,anisometropia,2017-03-11_10-25-10-AM.csv,800,0.9896907216494846
mb,1,anisometropia,2017-03-11_10-25-10-AM.csv,600,1.0
mb,2,anisometropia,2017-03-11_10-25-10-AM.csv,600,0.9696969696969697
mb,3,anisometropia,2017-03-11_10-25-10-AM.csv,600,0.9896907216494846
mb,1,anisometropia,2017-03-11_10-25-10-AM.csv,400,1.0
mb,2,anisometropia,2017-03-11_10-25-10-AM.csv,400,1.0
mb,3,anisometropia,2017-03-11_10-25-10-AM.csv,400,0.9375
mb,1,anisometropia,2017-03-11_10-52-45-AM.csv,1000,1.0
mb,2,anisometropia,2017-03-11_10-52-45-AM.csv,1000,1.0
mb,3,anisometropia,2017-03-11_10-52-45-AM.csv,1000,1.0
mb,1,anisometropia,2017-03-11_10-52-45-AM.csv,800,1.0
mb,2,anisometropia,2017-03-11_10-52-45-AM.csv,800,0.9896907216494846
mb,3,anisometropia,2017-03-11_10-52-45-AM.csv,800,0.9896907216494846
mb,1,anisometropia,2017-03-11_10-52-45-AM.csv,600,1.0
mb,2,anisometropia,2017-03-11_10-52-45-AM.csv,600,0.9795918367346939
mb,3,anisometropia,2017-03-11_10-52-45-AM.csv,600,0.9795918367346939
mb,1,anisometropia,2017-03-11_10-52-45-AM.csv,400,0.9393939393939394
mb,2,anisometropia,2017-03-11_10-52-45-AM.csv,400,0.96875
mb,3,anisometropia,2017-03-11_10-52-45-AM.csv,400,0.9655172413793104
mb,1,anisometropia,2017-05-30_03-22-32-PM.csv,1000,1.0
mb,2,anisometropia,2017-05-30_03-22-32-PM.csv,1000,1.0
mb,3,anisometropia,2017-05-30_03-22-32-PM.csv,1000,1.0
mb,1,anisometropia,2017-05-30_03-22-32-PM.csv,800,1.0
mb,2,anisometropia,2017-05-30_03-22-32-PM.csv,800,1.0
mb,3,anisometropia,2017-05-30_03-22-32-PM.csv,800,0.9896907216494846
mb,1,anisometropia,2017-05-30_03-22-32-PM.csv,600,1.0
mb,2,anisometropia,2017-05-30_03-22-32-PM.csv,600,1.0
mb,3,anisometropia,2017-05-30_03-22-32-PM.csv,600,0.9896907216494846
mb,1,anisometropia,2017-05-30_03-22-32-PM.csv,400,1.0
mb,2,anisometropia,2017-05-30_03-22-32-PM.csv,400,0.9333333333333333
mb,3,anisometropia,2017-05-30_03-22-32-PM.csv,400,0.9428571428571428
mb,1,anisometropia,2017-05-30_03-50-15-PM.csv,1000,1.0
mb,2,anisometropia,2017-05-30_03-50-15-PM.csv,1000,1.0
mb,3,anisometropia,2017-05-30_03-50-15-PM.csv,1000,1.0
mb,1,anisometropia,2017-05-30_03-50-15-PM.csv,800,1.0
mb,2,anisometropia,2017-05-30_03-50-15-PM.csv,800,0.9896907216494846
mb,3,anisometropia,2017-05-30_03-50-15-PM.csv,800,0.9795918367346939
mb,1,anisometropia,2017-05-30_03-50-15-PM.csv,600,1.0
mb,2,anisometropia,2017-05-30_03-50-15-PM.csv,600,1.0
mb,3,anisometropia,2017-05-30_03-50-15-PM.csv,600,0.9795918367346939
mb,1,anisometropia,2017-05-30_03-50-15-PM.csv,400,1.0
mb,2,anisometropia,2017-05-30_03-50-15-PM.csv,400,0.9444444444444444
mb,3,anisometropia,2017-05-30_03-50-15-PM.csv,400,0.967741935483871
mb,1,anisometropia,2017-06-03_03-34-44-PM.csv,1000,1.0
mb,2,anisometropia,2017-06-03_03-34-44-PM.csv,1000,1.0
mb,3,anisometropia,2017-06-03_03-34-44-PM.csv,1000,1.0
mb,1,anisometropia,2017-06-03_03-34-44-PM.csv,800,1.0
mb,2,anisometropia,2017-06-03_03-34-44-PM.csv,800,1.0
mb,3,anisometropia,2017-06-03_03-34-44-PM.csv,800,0.9795918367346939
mb,1,anisometropia,2017-06-03_03-34-44-PM.csv,600,1.0
mb,2,anisometropia,2017-06-03_03-34-44-PM.csv,600,0.9696969696969697
mb,3,anisometropia,2017-06-03_03-34-44-PM.csv,600,1.0
mb,1,anisometropia,2017-06-03_03-34-44-PM.csv,400,1.0
mb,2,anisometropia,2017-06-03_03-34-44-PM.csv,400,0.96
mb,3,anisometropia,2017-06-03_03-34-44-PM.csv,400,1.0
mb,1,anisometropia,2017-06-03_04-02-25-PM.csv,1000,1.0
mb,2,anisometropia,2017-06-03_04-02-25-PM.csv,1000,1.0
mb,3,anisometropia,2017-06-03_04-02-25-PM.csv,1000,1.0
mb,1,anisometropia,2017-06-03_04-02-25-PM.csv,800,1.0
mb,2,anisometropia,2017-06-03_04-02-25-PM.csv,800,1.0
mb,3,anisometropia,2017-06-03_04-02-25-PM.csv,800,0.9795918367346939
mb,1,anisometropia,2017-06-03_04-02-25-PM.csv,600,0.9795918367346939
mb,2,anisometropia,2017-06-03_04-02-25-PM.csv,600,0.9896907216494846
mb,3,anisometropia,2017-06-03_04-02-25-PM.csv,600,0.9795918367346939
mb,1,anisometropia,2017-06-03_04-02-25-PM.csv,400,1.0
mb,2,anisometropia,2017-06-03_04-02-25-PM.csv,400,0.9090909090909091
mb,3,anisometropia,2017-06-03_04-02-25-PM.csv,400,1.0
mb,1,anisometropia,2017-06-23_12-17-20-PM.csv,1000,1.0
mb,2,anisometropia,2017-06-23_12-17-20-PM.csv,1000,1.0
mb,3,anisometropia,2017-06-23_12-17-20-PM.csv,1000,1.0
mb,1,anisometropia,2017-06-23_12-17-20-PM.csv,800,0.9896907216494846
mb,2,anisometropia,2017-06-23_12-17-20-PM.csv,800,0.9696969696969697
mb,3,anisometropia,2017-06-23_12-17-20-PM.csv,800,0.9896907216494846
mb,1,anisometropia,2017-06-23_12-17-20-PM.csv,600,1.0
mb,2,anisometropia,2017-06-23_12-17-20-PM.csv,600,1.0
mb,3,anisometropia,2017-06-23_12-17-20-PM.csv,600,0.9896907216494846
mb,1,anisometropia,2017-06-23_12-17-20-PM.csv,400,1.0
mb,2,anisometropia,2017-06-23_12-17-20-PM.csv,400,0.925
mb,3,anisometropia,2017-06-23_12-17-20-PM.csv,400,1.0
mb,1,anisometropia,2017-06-23_12-44-51-PM.csv,1000,1.0
mb,2,anisometropia,2017-06-23_12-44-51-PM.csv,1000,1.0
mb,3,anisometropia,2017-06-23_12-44-51-PM.csv,1000,1.0
mb,1,anisometropia,2017-06-23_12-44-51-PM.csv,800,1.0
mb,2,anisometropia,2017-06-23_12-44-51-PM.csv,800,0.9795918367346939
mb,3,anisometropia,2017-06-23_12-44-51-PM.csv,800,0.9896907216494846
mb,1,anisometropia,2017-06-23_12-44-51-PM.csv,600,1.0
mb,2,anisometropia,2017-06-23_12-44-51-PM.csv,600,1.0
mb,3,anisometropia,2017-06-23_12-44-51-PM.csv,600,0.9896907216494846
mb,1,anisometropia,2017-06-23_12-44-51-PM.csv,400,0.9767441860465116
mb,2,anisometropia,2017-06-23_12-44-51-PM.csv,400,1.0
mb,3,anisometropia,2017-06-23_12-44-51-PM.csv,400,1.0
mb,1,anisometropia,2017-06-27_11-18-30-AM.csv,1000,1.0
mb,2,anisometropia,2017-06-27_11-18-30-AM.csv,1000,1.0
mb,3,anisometropia,2017-06-27_11-18-30-AM.csv,1000,1.0
mb,1,anisometropia,2017-06-27_11-18-30-AM.csv,800,1.0
mb,2,anisometropia,2017-06-27_11-18-30-AM.csv,800,0.9795918367346939
mb,3,anisometropia,2017-06-27_11-18-30-AM.csv,800,0.9504950495049505
mb,1,anisometropia,2017-06-27_11-18-30-AM.csv,600,1.0
mb,2,anisometropia,2017-06-27_11-18-30-AM.csv,600,0.9795918367346939
mb,3,anisometropia,2017-06-27_11-18-30-AM.csv,600,0.9896907216494846
mb,1,anisometropia,2017-06-27_11-18-30-AM.csv,400,0.9696969696969697
mb,2,anisometropia,2017-06-27_11-18-30-AM.csv,400,1.0
mb,3,anisometropia,2017-06-27_11-18-30-AM.csv,400,1.0
mb,1,anisometropia,2017-06-27_11-46-01-AM.csv,1000,1.0
mb,2,anisometropia,2017-06-27_11-46-01-AM.csv,1000,1.0
mb,3,anisometropia,2017-06-27_11-46-01-AM.csv,1000,1.0
mb,1,anisometropia,2017-06-27_11-46-01-AM.csv,800,1.0
