subject,difficulty,condition,date,sa,ratio
sr,3,binocular,2016-08-02_12-30-17-PM.csv,600,0.990228013029316
sr,1,binocular,2016-08-02_12-30-17-PM.csv,400,0.9864188706218727
sr,2,binocular,2016-08-02_12-30-17-PM.csv,400,0.9751844399731724
sr,3,binocular,2016-08-02_12-30-17-PM.csv,400,0.9782535965205754
sr,1,binocular,2016-08-02_12-58-55-PM.csv,1000,1.0
sr,2,binocular,2016-08-02_12-58-55-PM.csv,1000,0.9966965549787635
sr,3,binocular,2016-08-02_12-58-55-PM.csv,1000,0.993414863593603
sr,1,binocular,2016-08-02_12-58-55-PM.csv,800,0.9986301369863013
sr,2,binocular,2016-08-02_12-58-55-PM.csv,800,0.9942763695829926
sr,3,binocular,2016-08-02_12-58-55-PM.csv,800,0.9902253597610643
sr,1,binocular,2016-08-02_12-58-55-PM.csv,600,0.9967204154140475
sr,2,binocular,2016-08-02_12-58-55-PM.csv,600,0.9921131357084579
sr,3,binocular,2016-08-02_12-58-55-PM.csv,600,0.990228013029316
sr,1,binocular,2016-08-02_12-58-55-PM.csv,400,0.9864188706218727
sr,2,binocular,2016-08-02_12-58-55-PM.csv,400,0.9751844399731724
sr,3,binocular,2016-08-02_12-58-55-PM.csv,400,0.9782535965205754
sr,1,binocular,2016-08-03_03-30-16-PM.csv,1000,1.0
sr,2,binocular,2016-08-03_03-30-16-PM.csv,1000,0.9966965549787635
sr,3,binocular,2016-08-03_03-30-16-PM.csv,1000,0.993414863593603
sr,1,binocular,2016-08-03_03-30-16-PM.csv,800,0.9986301369863013
sr,2,binocular,2016-08-03_03-30-16-PM.csv,800,0.9942763695829926
sr,3,binocular,2016-08-03_03-30-16-PM.csv,800,0.9902253597610643
sr,1,binocular,2016-08-03_03-30-16-PM.csv,600,0.9967204154140475
sr,2,binocular,2016-08-03_03-30-16-PM.csv,600,0.9921131357084579
sr,3,binocular,2016-08-03_03-30-16-PM.csv,600,0.990228013029316
sr,1,binocular,2016-08-03_03-30-16-PM.csv,400,0.9864188706218727
sr,2,binocular,2016-08-03_03-30-16-PM.csv,400,0.9751844399731724
sr,3,binocular,2016-08-03_03-30-16-PM.csv,400,0.9782535965205754
sr,1,binocular,2016-08-03_03-57-51-PM.csv,1000,1.0
sr,2,binocular,2016-08-03_03-57-51-PM.csv,1000,0.9966965549787635
sr,3,binocular,2016-08-03_03-57-51-PM.csv,1000,0.993414863593603
sr,1,binocular,2016-08-03_03-57-51-PM.csv,800,0.9986301369863013
sr,2,binocular,2016-08-03_03-57-51-PM.csv,800,0.9942763695829926
sr,3,binocular,2016-08-03_03-57-51-PM.csv,800,0.9902253597610643
sr,1,binocular,2016-08-03_03-57-51-PM.csv,600,0.9967204154140475
sr,2,binocular,2016-08-03_03-57-51-PM.csv,600,0.9921131357084579
sr,3,binocular,2016-08-03_03-57-51-PM.csv,600,0.990228013029316
sr,1,binocular,2016-08-03_03-57-51-PM.csv,400,0.9864188706218727
sr,2,binocular,2016-08-03_03-57-51-PM.csv,400,0.9751844399731724
sr,3,binocular,2016-08-03_03-57-51-PM.csv,400,0.9782535965205754
sr,1,binocular,2016-08-04_05-57-30-PM.csv,1000,1.0
sr,2,binocular,2016-08-04_05-57-30-PM.csv,1000,0.9966965549787635
sr,3,binocular,2016-08-04_05-57-30-PM.csv,1000,0.993414863593603
sr,1,binocular,2016-08-04_05-57-30-PM.csv,800,0.9986301369863013
sr,2,binocular,2016-08-04_05-57-30-PM.csv,800,0.9942763695829926
sr,3,binocular,2016-08-04_05-57-30-PM.csv,800,0.9902253597610643
sr,1,binocular,2016-08-04_05-57-30-PM.csv,600,0.9967204154140475
sr,2,binocular,2016-08-04_05-57-30-PM.csv,600,0.9921131357084579
sr,3,binocular,2016-08-04_05-57-30-PM.csv,600,0.990228013029316
sr,1,binocular,2016-08-04_05-57-30-PM.csv,400,0.9864188706218727
sr,2,binocular,2016-08-04_05-57-30-PM.csv,400,0.9751844399731724
sr,3,binocular,2016-08-04_05-57-30-PM.csv,400,0.9782535965205754
sr,1,binocular,2016-08-04_06-25-22-PM.csv,1000,1.0
sr,2,binocular,2016-08-04_06-25-22-PM.csv,1000,0.9966965549787635
sr,3,binocular,2016-08-04_06-25-22-PM.csv,1000,0.993414863593603
sr,1,binocular,2016-08-04_06-25-22-PM.csv,800,0.9986301369863013
sr,2,binocular,2016-08-04_06-25-22-PM.csv,800,0.9942763695829926
sr,3,binocular,2016-08-04_06-25-22-PM.csv,800,0.9902253597610643
sr,1,binocular,2016-08-04_06-25-22-PM.csv,600,0.9967204154140475
sr,2,binocular,2016-08-04_06-25-22-PM.csv,600,0.9921131357084579
sr,3,binocular,2016-08-04_06-25-22-PM.csv,600,0.990228013029316
sr,1,binocular,2016-08-04_06-25-22-PM.csv,400,0.9864188706218727
sr,2,binocular,2016-08-04_06-25-22-PM.csv,400,0.9751844399731724
sr,3,binocular,2016-08-04_06-25-22-PM.csv,400,0.9782535965205754
sr,1,binocular,2016-08-05_10-31-19-AM.csv,1000,1.0
sr,2,binocular,2016-08-05_10-31-19-AM.csv,1000,0.9966965549787635
sr,3,binocular,2016-08-05_10-31-19-AM.csv,1000,0.993414863593603
sr,1,binocular,2016-08-05_10-31-19-AM.csv,800,0.9986301369863013
sr,2,binocular,2016-08-05_10-31-19-AM.csv,800,0.9942763695829926
sr,3,binocular,2016-08-05_10-31-19-AM.csv,800,0.9902253597610643
sr,1,binocular,2016-08-05_10-31-19-AM.csv,600,0.9967204154140475
sr,2,binocular,2016-08-05_10-31-19-AM.csv,600,0.9921131357084579
sr,3,binocular,2016-08-05_10-31-19-AM.csv,600,0.990228013029316
sr,1,binocular,2016-08-05_10-31-19-AM.csv,400,0.9864188706218727
sr,2,binocular,2016-08-05_10-31-19-AM.csv,400,0.9751844399731724
sr,3,binocular,2016-08-05_10-31-19-AM.csv,400,0.9782535965205754
sr,1,binocular,2016-08-05_10-58-56-AM.csv,1000,1.0
sr,2,binocular,2016-08-05_10-58-56-AM.csv,1000,0.9966965549787635
sr,3,binocular,2016-08-05_10-58-56-AM.csv,1000,0.993414863593603
sr,1,binocular,2016-08-05_10-58-56-AM.csv,800,0.9986301369863013
sr,2,binocular,2016-08-05_10-58-56-AM.csv,800,0.9942763695829926
sr,3,binocular,2016-08-05_10-58-56-AM.csv,800,0.9902253597610643
sr,1,binocular,2016-08-05_10-58-56-AM.csv,600,0.9967204154140475
sr,2,binocular,2016-08-05_10-58-56-AM.csv,600,0.9921131357084579
sr,3,binocular,2016-08-05_10-58-56-AM.csv,600,0.990228013029316
sr,1,binocular,2016-08-05_10-58-56-AM.csv,400,0.9864188706218727
sr,2,binocular,2016-08-05_10-58-56-AM.csv,400,0.9751844399731724
sr,3,binocular,2016-08-05_10-58-56-AM.csv,400,0.9782535965205754
sr,1,binocular,2016-09-22_01-02-25-PM.csv,1000,1.0
sr,2,binocular,2016-09-22_01-02-25-PM.csv,1000,0.9966965549787635
sr,3,binocular,2016-09-22_01-02-25-PM.csv,1000,0.993414863593603
sr,1,binocular,2016-09-22_01-02-25-PM.csv,800,0.9986301369863013
sr,2,binocular,2016-09-22_01-02-25-PM.csv,800,0.9942763695829926
sr,3,binocular,2016-09-22_01-02-25-PM.csv,800,0.9902253597610643
sr,1,binocular,2016-09-22_01-02-25-PM.csv,600,0.9967204154140475
sr,2,binocular,2016-09-22_01-02-25-PM.csv,600,0.9921131357084579
sr,3,binocular,2016-09-22_01-02-25-PM.csv,600,0.990228013029316
sr,1,binocular,2016-09-22_01-02-25-PM.csv,400,0.9864188706218727
sr,2,binocular,2016-09-22_01-02-25-PM.csv,400,0.9751844399731724
sr,3,binocular,2016-09-22_01-02-25-PM.csv,400,0.9782535965205754
sr,1,binocular,2016-09-22_12-34-54-PM.csv,1000,1.0
sr,2,binocular,2016-09-22_12-34-54-PM.csv,1000,0.9966965549787635
sr,3,binocular,2016-09-22_12-34-54-PM.csv,1000,0.993414863593603
sr,1,binocular,2016-09-22_12-34-54-PM.csv,800,0.9986301369863013
sr,2,binocular,2016-09-22_12-34-54-PM.csv,800,0.9942763695829926
sr,3,binocular,2016-09-22_12-34-54-PM.csv,800,0.9902253597610643
sr,1,binocular,2016-09-22_12-34-54-PM.csv,600,0.9967204154140475
sr,2,binocular,2016-09-22_12-34-54-PM.csv,600,0.9921131357084579
sr,3,binocular,2016-09-22_12-34-54-PM.csv,600,0.990228013029316
sr,1,binocular,2016-09-22_12-34-54-PM.csv,400,0.9864188706218727
sr,2,binocular,2016-09-22_12-34-54-PM.csv,400,0.9751844399731724
sr,3,binocular,2016-09-22_12-34-54-PM.csv,400,0.9782535965205754
sr,1,binocular,2016-09-29_12-27-28-PM.csv,1000,1.0
sr,2,binocular,2016-09-29_12-27-28-PM.csv,1000,0.9966965549787635
sr,3,binocular,2016-09-29_12-27-28-PM.csv,1000,0.993414863593603
sr,1,binocular,2016-09-29_12-27-28-PM.csv,800,0.9986301369863013
sr,2,binocular,2016-09-29_12-27-28-PM.csv,800,0.9942763695829926
sr,3,binocular,2016-09-29_12-27-28-PM.csv,800,0.9902253597610643
sr,1,binocular,2016-09-29_12-27-28-PM.csv,600,0.9967204154140475
sr,2,binocular,2016-09-29_12-27-28-PM.csv,600,0.9921131357084579
sr,3,binocular,2016-09-29_12-27-28-PM.csv,600,0.990228013029316
sr,1,binocular,2016-09-29_12-27-28-PM.csv,400,0.9864188706218727
sr,2,binocular,2016-09-29_12-27-28-PM.csv,400,0.9751844399731724
sr,3,binocular,2016-09-29_12-27-28-PM.csv,400,0.9782535965205754
sr,1,binocular,2016-09-29_12-54-58-PM.csv,1000,1.0
sr,2,binocular,2016-09-29_12-54-58-PM.csv,1000,0.9966965549787635
sr,3,binocular,2016-09-29_12-54-58-PM.csv,1000,0.993414863593603
sr,1,binocular,2016-09-29_12-54-58-PM.csv,800,0.9986301369863013
sr,2,binocular,2016-09-29_12-54-58-PM.csv,800,0.9942763695829926
sr,3,binocular,2016-09-29_12-54-58-PM.csv,800,0.9902253597610643
sr,1,binocular,2016-09-29_12-54-58-PM.csv,600,0.9967204154140475
sr,2,binocular,2016-09-29_12-54-58-PM.csv,600,0.9921131357084579
sr,3,binocular,2016-09-29_12-54-58-PM.csv,600,0.990228013029316
sr,1,binocular,2016-09-29_12-54-58-PM.csv,400,0.9864188706218727
sr,2,binocular,2016-09-29_12-54-58-PM.csv,400,0.9751844399731724
sr,3,binocular,2016-09-29_12-54-58-PM.csv,400,0.9782535965205754
sr,1,binocular,2016-09-30_04-27-37-PM.csv,1000,1.0
sr,2,binocular,2016-09-30_04-27-37-PM.csv,1000,0.9966965549787635
sr,3,binocular,2016-09-30_04-27-37-PM.csv,1000,0.993414863593603
sr,1,binocular,2016-09-30_04-27-37-PM.csv,800,0.9986301369863013
sr,2,binocular,2016-09-30_04-27-37-PM.csv,800,0.9942763695829926
sr,3,binocular,2016-09-30_04-27-37-PM.csv,800,0.9902253597610643
sr,1,binocular,2016-09-30_04-27-37-PM.csv,600,0.9967204154140475
sr,2,binocular,2016-09-30_04-27-37-PM.csv,600,0.9921131357084579
sr,3,binocular,2016-09-30_04-27-37-PM.csv,600,0.990228013029316
sr,1,binocular,2016-09-30_04-27-37-PM.csv,400,0.9864188706218727
sr,2,binocular,2016-09-30_04-27-37-PM.csv,400,0.9751844399731724
sr,3,binocular,2016-09-30_04-27-37-PM.csv,400,0.9782535965205754
sr,1,binocular,2016-09-30_04-55-15-PM.csv,1000,1.0
sr,2,binocular,2016-09-30_04-55-15-PM.csv,1000,0.9966965549787635
sr,3,binocular,2016-09-30_04-55-15-PM.csv,1000,0.993414863593603
sr,1,binocular,2016-09-30_04-55-15-PM.csv,800,0.9986301369863013
sr,2,binocular,2016-09-30_04-55-15-PM.csv,800,0.9942763695829926
sr,3,binocular,2016-09-30_04-55-15-PM.csv,800,0.9902253597610643
sr,1,binocular,2016-09-30_04-55-15-PM.csv,600,0.9967204154140475
sr,2,binocular,2016-09-30_04-55-15-PM.csv,600,0.9921131357084579
sr,3,binocular,2016-09-30_04-55-15-PM.csv,600,0.990228013029316
sr,1,binocular,2016-09-30_04-55-15-PM.csv,400,0.9864188706218727
sr,2,binocular,2016-09-30_04-55-15-PM.csv,400,0.9751844399731724
sr,3,binocular,2016-09-30_04-55-15-PM.csv,400,0.9782535965205754
sr,1,binocular,2016-10-04_12-26-36-PM.csv,1000,1.0
sr,2,binocular,2016-10-04_12-26-36-PM.csv,1000,0.9966965549787635
sr,3,binocular,2016-10-04_12-26-36-PM.csv,1000,0.993414863593603
sr,1,binocular,2016-10-04_12-26-36-PM.csv,800,0.9986301369863013
sr,2,binocular,2016-10-04_12-26-36-PM.csv,800,0.9942763695829926
sr,3,binocular,2016-10-04_12-26-36-PM.csv,800,0.9902253597610643
sr,1,binocular,2016-10-04_12-26-36-PM.csv,600,0.9967204154140475
sr,2,binocular,2016-10-04_12-26-36-PM.csv,600,0.9921131357084579
sr,3,binocular,2016-10-04_12-26-36-PM.csv,600,0.990228013029316
sr,1,binocular,2016-10-04_12-26-36-PM.csv,400,0.9864188706218727
sr,2,binocular,2016-10-04_12-26-36-PM.csv,400,0.9751844399731724
sr,3,binocular,2016-10-04_12-26-36-PM.csv,400,0.9782535965205754
sr,1,binocular,2016-10-04_12-54-12-PM.csv,1000,1.0
sr,2,binocular,2016-10-04_12-54-12-PM.csv,1000,0.9966965549787635
sr,3,binocular,2016-10-04_12-54-12-PM.csv,1000,0.993414863593603
sr,1,binocular,2016-10-04_12-54-12-PM.csv,800,0.9986301369863013
sr,2,binocular,2016-10-04_12-54-12-PM.csv,800,0.9942763695829926
sr,3,binocular,2016-10-04_12-54-12-PM.csv,800,0.9902253597610643
sr,1,binocular,2016-10-04_12-54-12-PM.csv,600,0.9967204154140475
sr,2,binocular,2016-10-04_12-54-12-PM.csv,600,0.9921131357084579
sr,3,binocular,2016-10-04_12-54-12-PM.csv,600,0.990228013029316
sr,1,binocular,2016-10-04_12-54-12-PM.csv,400,0.9864188706218727
sr,2,binocular,2016-10-04_12-54-12-PM.csv,400,0.9751844399731724
sr,3,binocular,2016-10-04_12-54-12-PM.csv,400,0.9782535965205754
sr,1,binocular,2016-10-06_12-26-17-PM.csv,1000,1.0
sr,2,binocular,2016-10-06_12-26-17-PM.csv,1000,0.9966965549787635
sr,3,binocular,2016-10-06_12-26-17-PM.csv,1000,0.993414863593603
sr,1,binocular,2016-10-06_12-26-17-PM.csv,800,0.9986301369863013
sr,2,binocular,2016-10-06_12-26-17-PM.csv,800,0.9942763695829926
sr,3,binocular,2016-10-06_12-26-17-PM.csv,800,0.9902253597610643
sr,1,binocular,2016-10-06_12-26-17-PM.csv,600,0.9967204154140475
sr,2,binocular,2016-10-06_12-26-17-PM.csv,600,0.9921131357084579
sr,3,binocular,2016-10-06_12-26-17-PM.csv,600,0.990228013029316
sr,1,binocular,2016-10-06_12-26-17-PM.csv,400,0.9864188706218727
sr,2,binocular,2016-10-06_12-26-17-PM.csv,400,0.9751844399731724
sr,3,binocular,2016-10-06_12-26-17-PM.csv,400,0.9782535965205754
sr,1,binocular,2016-10-06_12-53-46-PM.csv,1000,1.0
sr,2,binocular,2016-10-06_12-53-46-PM.csv,1000,0.9966965549787635
sr,3,binocular,2016-10-06_12-53-46-PM.csv,1000,0.993414863593603
sr,1,binocular,2016-10-06_12-53-46-PM.csv,800,0.9986301369863013
sr,2,binocular,2016-10-06_12-53-46-PM.csv,800,0.9942763695829926
sr,3,binocular,2016-10-06_12-53-46-PM.csv,800,0.9902253597610643
sr,1,binocular,2016-10-06_12-53-46-PM.csv,600,0.9967204154140475
sr,2,binocular,2016-10-06_12-53-46-PM.csv,600,0.9921131357084579
sr,3,binocular,2016-10-06_12-53-46-PM.csv,600,0.990228013029316
sr,1,binocular,2016-10-06_12-53-46-PM.csv,400,0.9864188706218727
sr,2,binocular,2016-10-06_12-53-46-PM.csv,400,0.9751844399731724
sr,3,binocular,2016-10-06_12-53-46-PM.csv,400,0.9782535965205754
sr,1,binocular,2016-10-07_04-27-38-PM.csv,1000,1.0
