Difficulty,SA[seconds] dart location,hit,SA[seconds] dartboard hit,gapAngle[degrees],distance[m],head Hor Mean,head Hor SD,head Ver Mean,head Ver SD,head Z Mean,head Z SD
1,1231.19351993443,True,211.922207360632,4.0190705907086,1.50750553607941,-0.142016157507896,0.00725946708539639,0.0637904331088066,0.00114892813838458,-0.065912552177906,0.00412716129343063
1,445.489712448713,True,242.966784657701,4.60876815248768,1.49526739120483,-0.122953347861767,0.0144159619114958,0.0623594596982002,0.00292982484061719,-0.0729645043611526,0.00913082772869148
1,655.867771548354,True,90.102007773347,4.20759955853459,1.50143015384674,-0.154841557145119,0.0157096430202793,0.0664955228567123,0.00370283173482604,-0.0795868337154388,0.0133245650007014
1,639.978872764698,True,122.186122620714,3.99735316147815,1.49314594268799,-0.10820084810257,0.028030946063762,0.063355877995491,0.00319069098172142,-0.0843259617686272,0.0286376094270112
1,748.000496535984,True,79.6613358994743,3.34175283921029,1.4966207742691,-0.130890265107155,0.0167043183270994,0.0719405859708786,0.00133729261075144,-0.0687628164887428,0.0116757114761229
1,660.258777188726,True,522.295847942661,4.37438727521116,1.49411356449127,-0.129892706871033,0.0130015919334623,0.0722353085875511,0.00131857474861958,-0.0674852728843689,0.00910834460161285
1,1012.82035892259,True,18.8716743052037,4.24199171937061,1.49194037914276,-0.122809752821922,0.0134973212450463,0.0737326219677925,0.000901714634318958,-0.0684694722294807,0.00918824013000599
1,848.363610807797,True,409.838362747476,3.58975122178983,1.49878287315369,-0.144914358854294,0.0199375921404054,0.0689542442560196,0.00914231606284767,-0.0548618994653225,0.0116037416298253
1,699.734611352431,True,131.726941693118,3.57956862732819,1.50604867935181,-0.121849954128265,0.0267269146180855,0.0759535580873489,0.00246157088586199,-0.0716449320316315,0.0268536794403479
1,4765.6490680836,True,1.10252722298643,4.52197127610083,1.50273084640503,-0.145491242408752,0.0408332632395548,0.0745031163096428,0.00699780369941507,-0.052222840487957,0.0222031845975074
1,1572.34892967018,True,227.492599881004,4.36667853169586,1.50702846050262,-0.126713007688522,0.0121982882501414,0.0823996067047119,0.00112485300035005,-0.0519513376057148,0.00922140777382165
1,632.345651048272,True,545.134814005571,3.59625734701566,1.50095665454865,-0.134008079767227,0.0113836055042709,0.0855749249458313,0.00158341782478009,-0.0442700013518333,0.00455406744803973
1,711.595685860726,True,26.5102689258001,3.24418511416029,1.496866106987,-0.144871607422829,0.00418197035422017,0.0746538713574409,0.0156425802175014,-0.0351157560944557,0.00711616648268117
1,549.315107062968,True,154.869136216999,4.35353448645296,1.50550162792206,-0.133950680494308,0.0122639719070952,0.0836476981639862,0.00658391219496756,-0.0479955896735191,0.0103139717219364
1,713.266003154308,True,253.764920619647,4.94680099360896,1.5002326965332,-0.13296939432621,0.0120468351783596,0.0915074571967125,0.00257774443743264,-0.0635866224765778,0.00892146233393532
1,810.127774288802,True,451.111777960708,4.53665514015785,1.49964201450348,-0.117519378662109,0.0240606299776187,0.0839148685336113,0.00758465723320032,-0.0684277042746544,0.0230790546298529
1,865.216054206723,True,462.934950658241,4.61900691984025,1.50850045681,-0.129304766654968,0.0145740593270003,0.088039830327034,0.0012226687468012,-0.053370039910078,0.0102964126464089
