Difficulty,SA[seconds] dart location,hit,SA[seconds] dartboard hit,gapAngle[degrees],distance[m],head Hor Mean,head Hor SD,head Ver Mean,head Ver SD,head Z Mean,head Z SD
1,1187.32070890993,True,468.317363371158,3.65389343132348,1.49360179901123,-0.00535911601036787,0.00951631389392522,-0.00547316204756498,0.00629239883998783,0.218249723315239,0.0093641678361031
1,1108.93729787853,True,169.351845207225,3.70338116268063,1.50442051887512,-0.00559914298355579,0.0114470004089942,-0.0101801976561546,0.00333180583263454,0.22493252158165,0.00200000488797671
1,1098.92847756415,True,191.95644492843,4.5836280245075,1.50741446018219,-0.0123875150457025,0.0070700331710613,-0.0140289384871721,0.00425433453378604,0.227810263633728,0.0120382614804752
1,1133.39828064902,True,98.6623511802135,4.20261260453744,1.50472986698151,-0.00731598446145654,0.00609243513814208,-0.0149983568117023,0.0032946229146158,0.223773837089539,0.00661466580154716
1,1100.88736955364,True,202.392256541365,4.06778950978433,1.50159299373627,-0.00973811093717813,0.0102394343953202,-0.0158854313194752,0.00240754996523453,0.22457554936409,0.00185534699126135
1,1119.17859428948,True,477.632880483312,4.83691645896711,1.50255334377289,-0.00773358158767223,0.008623078333321,-0.0184456817805767,0.00283950010190182,0.224604189395905,0.00123245454194338
1,1147.35773002084,True,22.4749306724522,4.28248643238193,1.50615775585175,-0.0104098180308938,0.00714539466027954,-0.0199635401368141,0.0040123705244286,0.224707558751106,0.00232326889618327
1,1132.17213193561,True,134.105560073175,3.20412386090776,1.50526714324951,-0.00916980113834143,0.00623744755885901,-0.0214361771941185,0.00296324230694132,0.224207326769829,0.00170827732616661
1,1137.99545741385,True,2.36914786808853,4.3054709627035,1.50311005115509,-0.0109930969774723,0.00524484610277313,-0.0186752732843161,0.00277840645325365,0.22265662252903,0.00202326123962897
1,1131.26670944015,True,19.068906976768,3.29852397216809,1.50564789772034,-0.011894328519702,0.00683489054049332,-0.0196836069226265,0.00310370128003397,0.223576694726944,0.00203895529006344
1,1126.25156313322,True,42.2152532246938,4.12287948505336,1.49768030643463,-0.0105538601055741,0.0076447907720455,-0.0225261263549328,0.00367525064591379,0.222950026392937,0.00185791025633316
1,1149.76710732718,True,11.7609231099616,4.52310938248694,1.50256288051605,-0.0119968606159091,0.00674774717841778,-0.0222454033792019,0.00332668180060198,0.221993327140808,0.00238255570128256
1,1093.85394685172,True,269.001669251763,4.65337242172962,1.50362884998322,-0.0124367363750935,0.00638186278489876,-0.0211278703063726,0.0030581190813297,0.220399618148804,0.00179708401882271
1,1098.39538423394,True,191.060317203018,4.81174890878852,1.50526630878448,-0.0144731123000383,0.00478197615971236,-0.0195426288992167,0.00214396241224731,0.217895224690437,0.00216662572643879
1,1114.55763452063,True,11.734494489289,3.30879883282946,1.5001494884491,-0.0114366747438908,0.00575707838700421,-0.0171338077634573,0.0029425268968029,0.214584633708,0.00833567727222779
1,1080.44931844903,True,701.885975253545,3.65073993780253,1.49275231361389,-0.0173378251492977,0.00740494784509994,-0.0152942631393671,0.00238380553250528,0.210102558135986,0.00327840769089243
1,1059.21179804456,True,355.145578335347,3.10669602983985,1.49814093112946,-0.0167252998799086,0.00869209170504189,-0.0176954586058855,0.00259412999344763,0.21514356136322,0.00209338527944568
1,1076.46871189559,True,44.6101756180589,4.86727586743774,1.50298225879669,-0.0121981734409928,0.00698627034226934,-0.0211143400520086,0.00231125497123102,0.216422647237778,0.00243540001474397
1,1030.13578733793,True,135.182497249166,3.50344216869195,1.49308097362518,-0.0139530887827277,0.010461605431611,-0.0208481792360544,0.00509048166151468,0.210540100932121,0.00767858695798247
1,1198.3933388756,True,190.080723152401,4.324117388374,1.49507737159729,-0.0109663205221295,0.00630369553780266,-0.0220019277185202,0.00391500494209613,0.211993396282196,0.00518212851330847
1,1070.68019775264,True,32.6161509515497,3.97981357137319,1.50733923912048,-0.00928591750562191,0.00779118218723027,-0.0216603148728609,0.00329748744469351,0.210515290498734,0.00198574464434915
1,1088.8185700402,True,432.790396415643,4.37814825682763,1.49430704116821,-0.0105087673291564,0.00527083116265148,-0.0181997586041689,0.00180908123188879,0.210595294833183,0.00191115020579556
1,1082.46694420936,True,5.14021718510777,4.80890985148108,1.50376915931702,-0.0403202474117279,0.0207886067083526,-0.0143563887104392,0.00217824020701534,0.203947305679321,0.0087965160164187
1,1046.46717547953,True,168.168450306714,4.24104329029355,1.4945296049118,-0.0109650399535894,0.00756208268355837,-0.0197257455438375,0.00357267807187595,0.212238162755966,0.0016360247665185
1,1043.69758573913,True,237.299063189456,4.85409751495723,1.50760197639465,-0.00852301996201277,0.00567603161791558,-0.0174515508115292,0.00327289779447658,0.210070073604584,0.00197462064891745
1,1057.82554671347,True,142.65958321024,4.56249563242168,1.49509418010712,-0.00948228128254414,0.0058679436902192,-0.016841284930706,0.00313098701380288,0.210107043385506,0.00135554623824494
1,1112.47340468644,True,257.966739407452,3.6138644652216,1.49241471290588,-0.01386275049299,0.00526340150550985,-0.0124324643984437,0.00214419320070766,0.212541252374649,0.00146748170541437
1,1059.25240521431,True,65.4870148898732,4.6613075895772,1.49350738525391,-0.0159991793334484,0.00458911949153234,-0.0130163906142116,0.00180795184398845,0.207305610179901,0.00175074456355348
1,1070.9995224135,True,178.552681514,4.00817897530142,1.49474537372589,-0.00774125289171934,0.00615893098245482,-0.0151194632053375,0.00247977396947496,0.209071010351181,0.00248202847158
1,1064.27294354181,True,1.82521448927516,4.21991781964315,1.50869905948639,-0.0108480798080564,0.00572659141754908,-0.0160886291414499,0.00273186202792714,0.210077345371246,0.00195195104294646
1,1078.09830643724,True,189.31861452805,4.60360912329271,1.4934104681015,-0.00819861330091953,0.00749320984956444,-0.0197400711476803,0.00423919455365867,0.212671235203743,0.001976735821687
1,1070.65506012499,True,70.1575093917622,4.31083628408157,1.50605583190918,-0.0125781549140811,0.00537961732323316,-0.016516761854291,0.0030917188112302,0.209419876337051,0.00165004526925296
2,1036.52322897865,True,272.462914612141,5.03609570562047,1.50122129917145,-0.0228102039545774,0.00534142177997916,-0.015450743958354,0.00226471380651575,0.201328054070473,0.00146357282472471
2,1042.20244700449,True,314.703951496431,4.39915941082319,1.50884854793549,-0.0131902247667313,0.00964468370953398,-0.0181215535849333,0.00364319892417844,0.211579546332359,0.00179491826226293
2,1058.83918571965,True,160.17048329608,5.67793170683806,1.50387752056122,-0.0114036947488785,0.00608349488696098,-0.0175507590174675,0.00218369170050291,0.212161913514137,0.00227168013357154
2,1148.0254202517,True,319.409161713806,3.77780848524179,1.5032035112381,-0.0100540490821004,0.00639885763182612,-0.0214815847575665,0.00442394999865944,0.213915079832077,0.0037134338524087
2,1167.97710326002,True,65.4527728478038,4.64735447946612,1.49663400650024,-0.0128020774573088,0.00596374728564246,-0.0187108926475048,0.00403054912171907,0.213058948516846,0.00364075212622352
2,1052.85853718937,True,188.765849780268,3.16301951087931,1.50389790534973,-0.0231724102050066,0.00475279095627449,-0.017318356782198,0.00214523840744657,0.203635677695274,0.00250813820361657
2,1080.94829099601,True,241.875005980219,5.27541590970005,1.49845731258392,-0.0136353317648172,0.00661171817730961,-0.0189493261277676,0.00339844518768324,0.2129887342453,0.00150907931768055
2,1155.66442793239,True,44.0490688216728,4.21143091108819,1.50537288188934,-0.0142305782064795,0.0092782539634034,-0.0172462891787291,0.0047270600537142,0.214463070034981,0.00441061076083192
2,1084.02706917446,True,290.851598944156,3.93278291471136,1.50811433792114,-0.0136685874313116,0.00724589722333415,-0.0196922570466995,0.00369357862243419,0.208965480327606,0.00206643322467235
2,1117.44007187614,True,270.880144612278,4.21001137767844,1.49752461910248,-0.0145751172676682,0.00969626541119598,-0.0176770985126495,0.00335335281101523,0.20660625398159,0.00859998564793512
2,1070.72071469465,True,322.353204764355,2.77902017611889,1.49863052368164,-0.00894978828728199,0.00743571838456289,-0.0231917463243008,0.00378891043356172,0.211456105113029,0.00263523791668194
2,1155.27023424341,True,22.8264719596723,3.81394986374371,1.49930393695831,-0.0150645300745964,0.00608198390894179,-0.0209920760244131,0.00472338646653769,0.214129149913788,0.00403349530024804
2,1216.01142634234,True,19.6107756671904,5.38855329326698,1.49220633506775,-0.0137822572141886,0.00613910209555795,-0.0160884223878384,0.00336817827380355,0.228903651237488,0.00191584719593982
2,1163.01992682021,True,496.693765218907,3.68873554343731,1.4913204908371,-0.0112070478498936,0.00594889458730004,-0.0216334387660027,0.00370865448686129,0.218809202313423,0.00213041304867649
2,1157.33458697569,True,262.751498398976,3.75105003301823,1.50166618824005,-0.0109414644539356,0.00684561119999881,-0.0204951334744692,0.00355562511046403,0.214155405759811,0.00595740290818172
2,1212.38331502742,True,50.8590678655194,3.89264842211396,1.49480497837067,-0.0117350313812494,0.00708804367149227,-0.0230971947312355,0.00471800728133854,0.211361467838287,0.00671300943088391
