Difficulty,SA[seconds] dart location,hit,SA[seconds] dartboard hit,gapAngle[degrees],distance[m],dichoptic errors,head Hor Mean,head Hor SD,head Ver Mean,head Ver SD,head Z Mean,head Z SD
1,37.2688702507594,True,97.9085663347273,3.14463380123737,1.49617791175842,0,0.0088349049910903,0.00456460075244614,-0.0166536644101143,0.00229706493948459,0.0288958046585321,0.0046850347485516
1,81.2893789868418,True,49.9214242333462,4.17491450869103,1.50147926807404,0,-0.00024035430396907,0.0102302064699223,-0.010037031956017,0.00465978089723169,0.0372753068804741,0.0117615114892342
1,109.048675708316,True,439.179563148226,3.60301462460826,1.49333679676056,0,0.0103610996156931,0.00655498216639386,-0.0122307064011693,0.00285905820185909,0.0430049896240234,0.00413389401010689
1,181.496582905124,True,16.0901711771874,3.8996329568174,1.50682592391968,0,0.0155405048280954,0.00228233339865065,-0.0182610545307398,0.00354961378495423,0.048899669200182,0.00221576790226051
1,187.226754701795,True,270.562814020904,4.31609969893789,1.50513410568237,0,0.0113413669168949,0.00586084579122576,-0.0191536266356707,0.000916507196650768,0.0497516728937626,0.000678067635815888
1,132.86280645759,True,138.061079965093,4.31840731219222,1.49412989616394,0,0.00800331309437752,0.00781046268320592,-0.0155041869729757,0.00508657106000126,0.0345122739672661,0.0106610390776248
1,79.1599267682404,True,602.099653526527,4.75976505430597,1.50464951992035,0,0.00472046062350273,0.00638499861560819,-0.0208633448928595,0.00116417084377271,0.042128823697567,0.00122749747475874
1,87.4013192935631,True,4.62117909273628,4.93326883571441,1.49966585636139,0,0.00484265806153417,0.0057068247993201,-0.0216019060462713,0.00131564948512363,0.0423798076808453,0.0010920702944325
1,138.834212680945,True,217.24606391734,4.41905211477611,1.50198400020599,0,0.0111282281577587,0.00768096314878724,-0.0203557666391134,0.000911679380458976,0.0392774939537048,0.00141324499323914
1,115.840148120835,True,19.3954524234693,4.87494259845142,1.49571907520294,0,0.0136300185695291,0.00162619382146625,-0.0213367100805044,0.000896292394524341,0.039126843214035,0.000723741150495475
1,106.417408460845,True,143.130309817179,3.65142348152046,1.5009378194809,0,0.00780322449281812,0.00476822162308885,-0.022811982780695,0.00370500507323918,0.0345096811652184,0.00226084755618072
