Difficulty,SA[seconds],distance[meters],ghost[bool],cyclops[bool]
1,1000,1.89999997615814,True,False
1,1000,1.92417788505554,True,False
1,1000,1.84906578063965,True,False
1,1000,2.29999995231628,True,False
1,1000,2.44208431243896,True,False
1,1000,2.4600567817688,True,False
1,1000,2.5,True,False
1,1000,2.71034622192383,True,False
1,1000,2.78416895866394,True,False
1,1000,2.5,True,False
1,1000,2.71034622192383,True,False
1,1000,2.78416895866394,True,False
1,1000,2.5,True,False
1,1000,2.71034622192383,True,False
1,1000,2.78416895866394,True,False
1,1000,2.5,True,False
1,1000,2.71034622192383,True,False
1,1000,2.78416895866394,True,False
1,1000,2.5,True,False
1,1000,2.71034622192383,True,False
1,1000,2.78416895866394,True,False
1,1000,2.5,True,False
1,1000,2.71034622192383,True,False
1,1000,2.78416895866394,True,False
1,1000,2.5,True,False
1,1000,2.71034622192383,True,False
1,1000,2.78416895866394,True,False
1,1000,2.5,True,False
1,1000,2.71034622192383,True,False
1,1000,2.78416895866394,True,False
1,1000,2.5,True,False
1,1000,2.71034622192383,True,False
1,1000,2.78416895866394,True,False
1,1000,2.5,True,False
1,1000,2.71034622192383,True,False
1,1000,2.78416895866394,True,False
1,1000,2.5,True,False
1,1000,2.71034622192383,True,False
1,1000,2.78416895866394,True,False
1,1000,2.5,True,False
1,1000,2.71034622192383,True,False
1,1000,2.78416895866394,True,False
1,1000,2.5,True,False
1,1000,2.71034622192383,True,False
1,1000,2.78416895866394,True,False
1,1000,2.5,True,False
1,1000,2.71034622192383,True,False
1,1000,2.78416895866394,True,False
1,1000,2.5,True,False
1,1000,2.71034622192383,True,False
1,1000,2.78416895866394,True,False
1,1000,2.5,True,False
1,1000,2.71034622192383,True,False
1,1000,2.78416895866394,True,False
1,1000,2.5,True,False
1,1000,2.71034622192383,True,False
1,1000,2.78416895866394,True,False
1,1000,2.5,True,False
1,1000,2.71034622192383,True,False
1,1000,2.78416895866394,True,False
1,1000,2.5,True,False
1,1000,2.71034622192383,True,False
1,1000,2.78416895866394,True,False
1,1000,2.5,True,False
1,1000,2.71034622192383,True,False
1,1000,2.78416895866394,True,False
1,1000,2.5,True,False
1,1000,2.71034622192383,True,False
1,1000,2.78416895866394,True,False
1,1000,2.5,True,False
1,1000,2.71034622192383,True,False
1,1000,2.78416895866394,True,False
1,1000,2.5,True,False
1,1000,2.71034622192383,True,False
1,1000,2.78416895866394,True,False
1,1000,2.5,True,False
1,1000,2.71034622192383,True,False
1,1000,2.78416895866394,True,False
1,1000,2.5,True,False
1,1000,2.71034622192383,True,False
1,1000,2.78416895866394,True,False
1,1000,2.5,True,False
1,1000,2.71034622192383,True,False
1,1000,2.78416895866394,True,False
1,1000,2.5,True,False
1,1000,2.71034622192383,True,False
1,1000,2.78416895866394,True,False
1,1000,2.5,True,False
1,1000,2.71034622192383,True,False
1,1000,2.78416895866394,True,False
1,1000,2.5,True,False
1,1000,2.71034622192383,True,False
1,1000,2.78416895866394,True,False
1,1000,2.5,True,False
1,1000,2.71034622192383,True,False
1,1000,2.78416895866394,True,False
1,800,2.29999995231628,True,False
1,800,2.64733505249023,True,False
1,800,2.57206797599792,True,False
1,800,2.5,True,False
1,800,2.95655393600464,True,False
1,800,2.92100262641907,True,False
1,800,2.29999995231628,True,False
1,800,2.3736674785614,True,False
1,800,2.57206797599792,True,False
1,800,2.88785099983215,True,False
1,800,2.95655393600464,True,False
1,800,2.92100262641907,True,False
1,800,2.88785099983215,True,False
1,800,2.95655393600464,True,False
1,800,2.92100262641907,True,False
1,800,2.5,True,False
1,800,2.62827706336975,True,False
1,800,2.64733505249023,True,False
