Difficulty,SA[seconds] dart location,hit,SA[seconds] dartboard hit,gapAngle[degrees],distance[m],dichoptic errors,head Hor Mean,head Hor SD,head Ver Mean,head Ver SD,head Z Mean,head Z SD
1,123.639615907283,True,215.355812807131,4.03862706044159,1.50799715518951,0,0.0148074701428413,0.0042242309746982,-0.0076448773033917,0.0020906537878721,-0.0107783116400242,0.00262964162354428
1,126.202953346877,True,222.023636034221,4.22379395778731,1.49738490581512,0,0.0181888658553362,0.0135712675912597,-0.0125165516510606,0.00356993082064221,-0.0167852770537138,0.00526753310653998
1,232.560248017025,True,338.429586362024,3.73443780081913,1.50698518753052,0,0.0253023486584425,0.00540678761787259,-0.0146717671304941,0.00103971620146175,-0.0279893167316914,0.00383283704827936
1,273.756080939853,True,76.2943137266035,3.68013800978961,1.49104154109955,0,0.0295695196837187,0.00380600475546523,-0.0136318486183882,0.00084901388151416,-0.0357327982783318,0.00263202115038227
1,281.78978032681,True,204.769406756116,3.89231436395651,1.50464808940887,0,0.0213315431028605,0.00475881496417065,-0.0116169545799494,0.00414565448863428,-0.0294691044837236,0.00725399177933279
1,212.809717367535,True,104.568762117195,4.52060656662092,1.50434398651123,0,0.0250415690243244,0.028586531591403,0.0003797689860221,0.0154632445308173,0.0841629728674889,0.0790911483226525
1,161.306248227185,True,453.6288501097,3.49917500450423,1.50552010536194,0,0.0336441397666931,0.01146718897928,-0.00137531745713204,0.00539232455804891,0.0232326798141003,0.0453600465448499
1,427.076900520371,True,437.707647185698,4.50610009321202,1.49389135837555,0,0.0248475782573223,0.0100821085556122,0.000315389566821978,0.00717697934230436,-0.039846383035183,0.00691961889327565
1,238.244800855358,True,22.0422480775098,4.8499999316581,1.49412930011749,0,0.02998604811728,0.00782693127202977,-0.0114141032099724,0.00152128730369716,-0.0332845263183117,0.00220338524286783
1,260.459816411577,True,505.837677649978,4.85613232278623,1.50058567523956,0,0.0206715222448111,0.00625744694013625,-0.0103177232667804,0.00149921489343631,-0.0351443104445934,0.00191061382531415
1,325.035526750912,True,493.365832685776,3.29926580076731,1.50892794132233,0,0.0189489796757698,0.00655825700548623,-0.00686249323189259,0.00170345638289492,-0.0328476876020432,0.0017991872798199
1,258.996675597349,True,628.745830085791,4.35111366111555,1.49184560775757,0,0.023356756195426,0.0129333730348645,-0.0109385643154383,0.00668461669805384,-0.0293348990380764,0.0047528751576373
1,184.957564873551,True,390.200693210373,4.36257985230837,1.4982693195343,0,0.0293775126338005,0.00368734785265904,-0.0217594429850578,0.000972137493643293,-0.0309209544211626,0.00374412567175037
1,242.399216936384,True,153.533067637335,3.38734522883173,1.49779748916626,0,0.0259816199541092,0.00323346471175727,-0.0227371547371149,0.000637637545012869,-0.0314737036824226,0.00135160089239701
1,242.650193409122,True,54.1037116154894,3.28541732414906,1.49947226047516,0,0.0182941928505898,0.00771436613587767,-0.0192393008619547,0.0057096801654499,-0.0296597462147474,0.00428281406439096
1,224.698734302643,True,384.421987237215,3.43517736788796,1.50235641002655,0,0.010832954198122,0.00667674035869546,-0.0156785137951374,0.00307164482685251,-0.0259018745273352,0.00931642381532455
