subject,date,difficulty,saMedian,saVar,saLog,saLogVar
sr,2016-03-30_11-27-28-AM.csv,3,176.458584857907,30880.02638872473,2.246642792000163,0.07999155608558063
sr,2016-03-30_11-55-02-AM.csv,1,265.853742933714,15484.441321710778,2.4246427790907283,0.0571095673995933
sr,2016-03-30_11-55-02-AM.csv,2,176.88017079828052,39558.71768981501,2.247679148932456,0.11181628303880523
sr,2016-03-30_11-55-02-AM.csv,3,242.29394748865852,26930.011835148263,2.384342565581551,0.08058491673882637
sr,2016-04-04_01-56-31-PM.csv,1,168.484997082894,29347.378020339765,2.2265612347373227,0.09834866137562752
sr,2016-04-04_01-56-31-PM.csv,2,217.93434045943403,20681.739752159192,2.338325668506781,0.06089629750946994
sr,2016-04-04_01-56-31-PM.csv,3,205.9428775334915,26103.962603467335,2.313746776620715,0.09978813361517841
sr,2016-04-04_02-24-12-PM.csv,1,172.47548576414601,28499.99281906968,2.236727376777879,0.09850968596741559
sr,2016-04-04_02-24-12-PM.csv,2,236.1765591978475,25222.8069617593,2.373236791176698,0.08003709693820697
sr,2016-04-04_02-24-12-PM.csv,3,222.845911473174,36003.891389380195,2.3480046705472652,0.09055311775411042
sr,2016-04-06_11-27-34-AM.csv,1,174.802665307356,22326.468909758187,2.2425480502632156,0.06801853820137306
sr,2016-04-06_11-27-34-AM.csv,2,183.628392377078,17280.520614128516,2.2639398320905473,0.07783292673756943
sr,2016-04-06_11-27-34-AM.csv,3,181.675211202747,19885.188487248066,2.2592956737456293,0.0701095283609644
sr,2016-04-06_11-55-13-AM.csv,1,321.059186331569,31859.665738921798,2.5065851007157836,0.06758503741845502
sr,2016-04-06_11-55-13-AM.csv,2,262.861421612606,34601.816905149724,2.4197268523286177,0.11104397167502512
sr,2016-04-06_11-55-13-AM.csv,3,304.792950292235,23653.287023808858,2.4840049177706196,0.07882560852578319
sr,2016-04-07_01-28-57-PM.csv,1,233.911457026022,30528.391100913865,2.369051494153413,0.07704239390090575
sr,2016-04-07_01-28-57-PM.csv,2,190.59571748522305,13446.904714358012,2.2801131382045585,0.058924166571239604
sr,2016-04-07_01-28-57-PM.csv,3,164.761146863872,18813.35209028196,2.216854806317383,0.07719262264714401
sr,2016-04-07_01-57-00-PM.csv,1,200.820574430345,23860.234452849378,2.3028082050059973,0.06865613966520345
sr,2016-04-07_01-57-00-PM.csv,2,190.11900329355947,12647.031700906198,2.279025528822585,0.053617444671118
sr,2016-04-07_01-57-00-PM.csv,3,194.364710949212,18122.40303753536,2.288617416808198,0.0735793407461522
sr,2016-04-12_01-29-43-PM.csv,1,234.7559917483665,26062.4859972251,2.3706166857093693,0.07319421119227636
sr,2016-04-12_01-29-43-PM.csv,2,207.09656901054097,22787.545391536773,2.3161729039531704,0.07568032579403963
sr,2016-04-12_01-29-43-PM.csv,3,159.10605895260449,15575.440479137864,2.201686718424575,0.04867339932051431
sr,2016-04-12_01-57-45-PM.csv,1,291.4381708682005,28068.54331030128,2.4645464325121327,0.08467309431638975
sr,2016-04-12_01-57-45-PM.csv,2,219.426595094526,20979.013587956768,2.3412892640901886,0.0678601005689904
sr,2016-04-12_01-57-45-PM.csv,3,198.24420309437,13013.201491727068,2.297200496867648,0.06198340954911862
sr,2016-04-13_11-26-35-AM.csv,1,260.715312289301,42932.86952106175,2.4161665388302405,0.10375554504572033
sr,2016-04-13_11-26-35-AM.csv,2,148.18515894876,8411.15918054969,2.170804710327467,0.0531539362706035
sr,2016-04-13_11-26-35-AM.csv,3,227.534438550969,21046.690125149846,2.357047138754549,0.07568513320945863
sr,2016-04-13_11-54-29-AM.csv,1,158.245636186103,27599.878213528482,2.199331742661423,0.07687349656662433
sr,2016-04-13_11-54-29-AM.csv,2,263.685989948146,19565.09885059006,2.4210870556567348,0.07681583114882388
sr,2016-04-13_11-54-29-AM.csv,3,222.46521344382103,24567.119158401776,2.347262110640507,0.05899914217685752
sr,2016-08-09_12-32-02-PM.csv,1,262.141313299235,37603.543931902655,2.4185354708663946,0.07958424958574366
sr,2016-08-09_12-32-02-PM.csv,2,200.71619401069552,21716.584499799676,2.302582413273551,0.07536305342684889
sr,2016-08-09_12-32-02-PM.csv,3,254.069620850779,39312.54826556461,2.404952739487148,0.09593175789458584
sr,2016-08-09_12-59-45-PM.csv,1,212.433967741003,14454.718597437386,2.32722396072869,0.07112909731539628
sr,2016-08-09_12-59-45-PM.csv,2,205.04953495483798,27052.853882597698,2.3118587886599498,0.09081028967706879
sr,2016-08-09_12-59-45-PM.csv,3,239.820684700101,23515.598582409577,2.379886638578079,0.08063804576498027
sr,2016-08-11_09-31-40-AM.csv,1,385.258324204048,32812.24123691541,2.585752031210906,0.08947528779943555
sr,2016-08-11_09-31-40-AM.csv,2,259.657219140747,24121.232776850695,2.414400401606239,0.07521328047783059
sr,2016-08-11_09-31-40-AM.csv,3,304.0978438505075,47964.25265532689,2.4830133408703854,0.10425625389986823
sr,2016-08-11_09-59-15-AM.csv,1,472.40878072376,43936.40400783658,2.674317961304804,0.07230097415779306
sr,2016-08-11_09-59-15-AM.csv,2,282.950867554272,46862.739998614474,2.4517110298615763,0.08091045322031871
sr,2016-08-11_09-59-15-AM.csv,3,211.608339065913,28064.123627447545,2.325532778386537,0.09342696891226365
sr,2016-08-12_01-31-09-PM.csv,1,262.00697912184,25361.4354467998,2.4183128598454506,0.06779015186333501
sr,2016-08-12_01-31-09-PM.csv,2,171.03032739457547,24289.487102091738,2.2330731270722213,0.07232518689884401
sr,2016-08-12_01-31-09-PM.csv,3,180.491417822157,10650.465977747781,2.256456556484942,0.06724747326099398
sr,2016-08-12_01-58-46-PM.csv,1,123.57528403022499,5597.7126089045205,2.0919316173332403,0.038990382801329077
sr,2016-08-12_01-58-46-PM.csv,2,177.796597270759,13616.957315815114,2.2499234450443533,0.06626464758675547
sr,2016-08-12_01-58-46-PM.csv,3,181.5319030948635,27379.11936082948,2.2589529606144954,0.09318800280409589
sr,2016-08-29_05-25-05-PM.csv,1,265.976311749344,21089.212788439454,2.4248429594331338,0.06670710312272231
sr,2016-08-29_05-25-05-PM.csv,2,169.608125027435,15715.281196731697,2.229446653168687,0.06097744919471781
sr,2016-08-29_05-25-05-PM.csv,3,166.125877934223,18992.036087654036,2.220437289095896,0.08507076092599365
sr,2016-08-29_05-54-48-PM.csv,1,211.2279975863895,14615.746234982593,2.3247514820029154,0.06788790150076017
sr,2016-08-29_05-54-48-PM.csv,2,172.2693210361005,17950.109595128382,2.2362079420385546,0.05879755571000559
sr,2016-08-29_05-54-48-PM.csv,3,185.377222700739,16402.896688514116,2.268056371323714,0.07797831561665104
sr,2016-08-31_04-39-26-PM.csv,1,184.019512088362,17170.037983676186,2.2648638748738295,0.0715860771553229
sr,2016-08-31_04-39-26-PM.csv,2,157.387571807222,15681.740612238069,2.196970435083745,0.06185619299068588
sr,2016-08-31_04-39-26-PM.csv,3,217.763344483205,12212.660004051733,2.337984777952237,0.055462025459694766
sr,2016-08-31_05-11-50-PM.csv,1,447.92631640679343,53883.26680728368,2.6512065787083827,0.09121281175692281
sr,2016-08-31_05-11-50-PM.csv,2,173.677525717995,16607.8319443676,2.2397436233512704,0.05749472980200914
sr,2016-08-31_05-11-50-PM.csv,3,179.459905527777,16741.659118593685,2.253967434791447,0.08143273812001409
sr,2016-09-08_11-34-18-AM.csv,1,210.290075024176,33691.546204975406,2.32281877594857,0.09093366108129182
sr,2016-09-08_11-34-18-AM.csv,2,257.96568459412504,21512.926794342005,2.411561938588838,0.06306253212698013
sr,2016-09-08_11-34-18-AM.csv,3,174.9868941038265,17921.308224194112,2.2430055227918277,0.06899311021201436
sr,2016-09-08_12-01-53-PM.csv,1,169.0926491378515,15570.821368918227,2.2281247281875776,0.06872124667635035
sr,2016-09-08_12-01-53-PM.csv,2,238.98644671288253,24778.60859106258,2.378373272141824,0.0853119232837628
sr,2016-09-08_12-01-53-PM.csv,3,213.6788258474345,15840.47350700204,2.3297614885972684,0.0495048995238572
sr,2016-09-09_04-22-58-PM.csv,1,346.157630002183,44835.312707968325,2.539273908766536,0.07642089918604342
sr,2016-09-09_04-22-58-PM.csv,2,178.787835800786,21881.378924459546,2.252337967344094,0.07153519981999738
sr,2016-09-09_04-22-58-PM.csv,3,229.98995907567505,27726.517174870347,2.36170887596013,0.10188763242816326
sr,2016-09-09_04-53-34-PM.csv,1,170.12474375121047,10449.052303940904,2.2307674840599194,0.05699507726511965
sr,2016-09-09_04-53-34-PM.csv,2,226.2369928270005,22613.638937243813,2.354563619453618,0.08779879334612634
sr,2016-09-09_04-53-34-PM.csv,3,175.8296010317485,21998.257898215117,2.24509199066133,0.07950255547580752
sr,2016-09-12_12-21-14-PM.csv,1,204.658958195167,21608.05470284872,2.31103075904521,0.06346677962594713
sr,2016-09-12_12-21-14-PM.csv,2,201.50291245508203,21469.902900868667,2.3042813276683436,0.06904704629341772
sr,2016-09-12_12-21-14-PM.csv,3,183.90968715956149,19834.693480420952,2.2646046056336195,0.08746371240572012
sr,2016-09-12_12-49-08-PM.csv,1,205.05124001949,16719.138407856914,2.311862399968266,0.07214685647065396
sr,2016-09-12_12-49-08-PM.csv,2,233.60398169852448,30172.302320521387,2.368480240901666,0.10101855675247652
sr,2016-09-12_12-49-08-PM.csv,3,298.228660312771,27565.359761874333,2.4745493776065013,0.07832609290496324
sr,2016-09-15_12-26-35-PM.csv,1,180.95646515311898,31469.558014069284,2.2575741040519324,0.08059097154841979
sr,2016-09-15_12-26-35-PM.csv,2,211.633794327244,16410.692848691375,2.325585018363007,0.07056828917580171
sr,2016-09-15_12-26-35-PM.csv,3,182.55115930295202,20161.268080668684,2.261384595309719,0.08386100184908278
sr,2016-09-15_12-54-06-PM.csv,1,199.093202752076,37129.45447205774,2.299056433017579,0.07506799211252632
sr,2016-09-15_12-54-06-PM.csv,2,183.304793090695,18939.575838683657,2.2631738211303816,0.061606867789358435
sr,2016-09-15_12-54-06-PM.csv,3,180.37476494666402,11441.459725000832,2.2561757781559746,0.07797540512865594
sr,2016-09-16_04-30-26-PM.csv,1,292.408153670291,26313.98646889159,2.4659894785616205,0.07083781332038529
sr,2016-09-16_04-30-26-PM.csv,2,188.2435755614695,23723.203420327707,2.2747201633810343,0.07309880378853743
sr,2016-09-16_04-30-26-PM.csv,3,200.664313110406,22031.99769580134,2.3024701428048178,0.08817244074626251
sr,2016-09-16_04-58-08-PM.csv,1,148.3731052323715,20982.791532340885,2.1713551859314446,0.08353792803493702
sr,2016-09-16_04-58-08-PM.csv,2,194.332560963157,13121.753768688439,2.288545573949615,0.05989086908416851
sr,2016-09-16_04-58-08-PM.csv,3,163.8923170514965,9934.728545243444,2.2145585951791222,0.05221013608551219
sr,2016-10-20_12-29-02-PM.csv,1,321.90475168118803,36817.80760435065,2.5077273874146875,0.08865434336061125
sr,2016-10-20_12-29-02-PM.csv,2,215.8424018600615,28903.67322365835,2.334136765114927,0.0807558738672528
sr,2016-10-20_12-29-02-PM.csv,3,245.146238563318,20544.35810600142,2.389425233973274,0.06889727712982399
sr,2016-10-20_12-56-36-PM.csv,1,238.75755219494351,18323.016129887867,2.377957117741507,0.06605698222606796
sr,2016-10-20_12-56-36-PM.csv,2,233.322373776679,28157.832072677556,2.3679563862084696,0.0955034367508801
sr,2016-10-20_12-56-36-PM.csv,3,287.317311891016,27357.304414472088,2.458361794569142,0.08322632345790366
sr,2016-10-21_04-28-40-PM.csv,1,180.146449869237,19132.113583891958,2.2556257079385076,0.0765878796864309
sr,2016-10-21_04-28-40-PM.csv,2,247.22134925817198,21059.573797600347,2.3930859723417814,0.07270179131356788
sr,2016-10-21_04-28-40-PM.csv,3,219.99585175416598,27183.66827511304,2.3424144918346594,0.10069009024437438
sr,2016-10-21_04-56-13-PM.csv,1,196.623554489,16227.555742050921,2.293635542854441,0.07301440204019966
sr,2016-10-21_04-56-13-PM.csv,2,226.4797116545385,38902.425640481546,2.355029303429978,0.11772553706898577
sr,2016-10-21_04-56-13-PM.csv,3,203.09805032966398,26659.177542259695,2.307705754349501,0.087754430298897
sr,2016-10-26_04-30-58-PM.csv,1,228.31881621899302,50372.69624314872,2.3585417040585366,0.0872507970095342
sr,2016-10-26_04-30-58-PM.csv,2,157.22713151778498,19718.085171320086,2.196527491141957,0.09282125789834704
sr,2016-10-26_04-30-58-PM.csv,3,224.873667817403,17864.066014307155,2.35193860354087,0.06021387230395424
sr,2016-10-26_04-58-46-PM.csv,1,151.539339085735,12413.483221225568,2.1805253888125504,0.059168728444463706
sr,2016-10-26_04-58-46-PM.csv,2,214.11157994676103,18849.345938740134,2.330640156182716,0.07971972914954802
sr,2016-10-26_04-58-46-PM.csv,3,139.321873632191,18587.106503865984,2.1440193063162747,0.088184744741228
sr,2016-10-27_12-28-13-PM.csv,1,213.996845717038,35032.18977196877,2.3304073719576923,0.10878309070364008
sr,2016-10-27_12-28-13-PM.csv,2,152.42531471853448,34959.347130142705,2.183057100399759,0.08937472084477104
sr,2016-10-27_12-28-13-PM.csv,3,187.3564633765895,19087.1247495114,2.272668679871071,0.06192943416726786
sr,2016-10-27_12-56-39-PM.csv,1,172.205374093139,26078.278577119716,2.2360467005588496,0.09026630054603912
sr,2016-10-27_12-56-39-PM.csv,2,225.3278472312,23678.9455774733,2.352814867496139,0.08026980701001885
sr,2016-10-27_12-56-39-PM.csv,3,220.39715230763449,22935.480331287923,2.34320597881373,0.07221034510771084
sr,2016-10-31_04-25-04-PM.csv,1,270.591778251925,32772.008627470896,2.432314596718123,0.09784065257377236
sr,2016-10-31_04-25-04-PM.csv,2,249.857764836953,18545.96467343699,2.397692850570447,0.07564287903039145
sr,2016-10-31_04-25-04-PM.csv,3,249.956831567643,20662.61092726076,2.3978650109489226,0.04936718853740662
sr,2016-10-31_04-52-47-PM.csv,1,171.724261919853,13237.60159732285,2.2348316584313572,0.0643331371408709
sr,2016-10-31_04-52-47-PM.csv,2,192.6250157972235,21822.44522176712,2.284712687343071,0.07917981890975223
sr,2016-10-31_04-52-47-PM.csv,3,170.042734337298,11058.929575252821,2.230558079934537,0.0641329632663083
sr,2016-11-01_12-25-01-PM.csv,1,174.34634036645699,19679.235221038834,2.2414128357077843,0.08601899364014141
sr,2016-11-01_12-25-01-PM.csv,2,177.8548080070135,18601.509557355625,2.250065610104822,0.06597626386533288
sr,2016-11-01_12-25-01-PM.csv,3,193.38767635209,19958.269340944953,2.2864287951719473,0.06536542434785071
sr,2016-11-01_12-52-49-PM.csv,1,133.226347441449,18153.81252021551,2.124590121357511,0.07557355590965899
sr,2016-11-01_12-52-49-PM.csv,2,158.903778616827,7447.264025663684,2.2011342245385674,0.05897035740299507
sr,2016-11-01_12-52-49-PM.csv,3,185.962406627563,21300.591776361416,2.26942515795796,0.09623936254556657
sr,2016-11-03_12-29-56-PM.csv,1,282.97278336599,39360.4949914061,2.451744666611286,0.10220080296287717
sr,2016-11-03_12-29-56-PM.csv,2,194.71496230908798,31687.015802993956,2.2893993249078344,0.10014123100344312
sr,2016-11-03_12-29-56-PM.csv,3,229.785787501644,23141.023505941106,2.361323163601652,0.07695363769831523
sr,2016-11-03_12-57-31-PM.csv,1,206.7252786634955,16781.668161961163,2.315393586026477,0.07676154641687975
sr,2016-11-03_12-57-31-PM.csv,2,144.069332370767,15413.223637322368,2.1585715436202766,0.07317952847286804
sr,2016-11-03_12-57-31-PM.csv,3,238.16601224154948,18272.26751746623,2.376879785068176,0.06786215172427609
sr,2016-11-04_04-28-43-PM.csv,1,279.262608393589,24157.33197618743,2.4460127901391147,0.08114471179351619
sr,2016-11-04_04-28-43-PM.csv,2,300.2982720560815,31940.304263698694,2.477552833235718,0.09951102598833791
sr,2016-11-04_04-28-43-PM.csv,3,260.079232360877,21054.922723139927,2.4151056746443023,0.07079206794488097
sr,2016-11-04_04-56-38-PM.csv,1,338.513023215621,44770.21361148242,2.529575381446223,0.09719845945230116
sr,2016-11-04_04-56-38-PM.csv,2,235.145796000941,14684.43404302642,2.3713372187192916,0.06314960334412921
sr,2016-11-04_04-56-38-PM.csv,3,197.107280133825,16678.074053453816,2.294702665190443,0.05347145401911885
sr,2016-11-07_04-33-32-PM.csv,1,329.6894847288655,25801.061413274365,2.518105095772042,0.057787918641414575
sr,2016-11-07_04-33-32-PM.csv,2,266.840752053755,19594.92197636021,2.426252155981204,0.06929949769164989
sr,2016-11-07_04-33-32-PM.csv,3,275.311313516317,30690.643330057323,2.439824058457448,0.06430770649336481
sr,2016-11-07_05-01-11-PM.csv,1,210.09426106956002,24052.453089101982,2.322414189388995,0.0787979527472638
sr,2016-11-07_05-01-11-PM.csv,2,192.991825930914,14036.089118840491,2.285538915078883,0.06971107708396217
sr,2016-11-07_05-01-11-PM.csv,3,185.45195202247703,19813.870393310033,2.268231408967561,0.09096886849026092
sr,2016-11-08_12-22-31-PM.csv,1,246.77122675578,13435.531903939904,2.392294520070782,0.062437987772690655
sr,2016-11-08_12-22-31-PM.csv,2,222.875403854939,12797.084984171397,2.348062143134898,0.06589055285419461
sr,2016-11-08_12-22-31-PM.csv,3,156.66969125617402,19551.188695969635,2.194984987576822,0.0730265605509483
sr,2016-11-08_12-50-18-PM.csv,1,122.91345626768549,14026.534118743328,2.0895994309979153,0.06812160846433714
sr,2016-11-08_12-50-18-PM.csv,2,141.9678793885765,18306.254316616476,2.1521900952121564,0.06839088521773404
sr,2016-11-08_12-50-18-PM.csv,3,201.80088953736652,19938.388187569857,2.3049230762731328,0.0734457867083877
ez,2016-01-21_11-57-27-AM.csv,1,338.009252131736,33190.85080144693,2.528928588131989,0.07298896285492412
ez,2016-01-21_11-57-27-AM.csv,2,152.03139420148898,35472.9540418864,2.1819332782121523,0.08440738651030881
ez,2016-01-21_11-57-27-AM.csv,3,223.841322845061,31805.11256256416,2.349940263724829,0.08297207783129676
ez,2016-01-21_12-16-35-PM.csv,1,169.215518043867,24377.358548632314,2.2284401878507047,0.08497417098891863
ez,2016-01-21_12-16-35-PM.csv,2,251.94188520917305,33112.50554033523,2.401300374735316,0.10623990695806018
ez,2016-01-21_12-16-35-PM.csv,3,283.170506073051,23830.01513257536,2.452048016966988,0.06321340779205237
ez,2016-01-21_12-36-26-PM.csv,1,190.5705201777095,23158.70358055694,2.280055719416919,0.0643707084560407
ez,2016-01-21_12-36-26-PM.csv,2,193.4944018464735,23561.23321615333,2.286668404588236,0.0824253472011681
ez,2016-01-21_12-36-26-PM.csv,3,228.119344282212,19845.56317212043,2.3581621145568246,0.05068768397725411
ez,2016-01-22_02-47-28-PM.csv,1,236.706224578586,63524.38601152286,2.37420967856528,0.126121984133904
ez,2016-01-22_02-47-28-PM.csv,2,179.628210878708,23278.5859449326,2.254374544284616,0.08668269318494216
ez,2016-01-22_02-47-28-PM.csv,3,245.474043833369,34760.64136902914,2.39000557704597,0.10090747117930811
ez,2016-01-22_03-06-29-PM.csv,1,283.630057303883,34449.743951254786,2.4527522527082004,0.06982859881395567
ez,2016-01-22_03-06-29-PM.csv,2,247.664481421785,45330.021247391756,2.393863727100211,0.08910367194437452
ez,2016-01-22_03-06-29-PM.csv,3,234.56610513067602,46964.896834632025,2.3702652566362508,0.09348091399722319
ez,2016-01-22_03-25-20-PM.csv,1,209.261081591376,43212.60320687971,2.3206884656930327,0.09352461759680925
ez,2016-01-22_03-25-20-PM.csv,2,321.856279340471,27720.60367049314,2.507661986531056,0.05690877759347711
ez,2016-01-22_03-25-20-PM.csv,3,252.54244343722553,20527.975278668127,2.4023343781043054,0.08356880620481887
ez,2016-01-25_01-49-05-PM.csv,1,244.866556888398,23508.15904396831,2.388929474587297,0.07677542252565808
ez,2016-01-25_01-49-05-PM.csv,2,198.47084215183,41670.743432991905,2.2976967124961,0.10002190145595684
ez,2016-01-25_01-49-05-PM.csv,3,253.5167844874955,7439.138554702086,2.404006717787666,0.02970834056909939
ez,2016-01-25_02-07-57-PM.csv,1,163.3442554443335,17198.0683734563,2.2131038656391513,0.06740870922004859
ez,2016-01-25_02-07-57-PM.csv,2,176.71178314511,21629.047391507014,2.247265509236726,0.08287247927750929
ez,2016-01-25_02-07-57-PM.csv,3,141.611821837253,19178.099278800706,2.151099510023084,0.06949670942426528
ez,2016-01-25_02-26-37-PM.csv,1,203.23241426326697,18193.057911682703,2.3079929763136033,0.059203151979456484
ez,2016-01-25_02-26-37-PM.csv,2,271.93059229036,25856.532239234486,2.434458068622883,0.08794411784902616
ez,2016-01-25_02-26-37-PM.csv,3,174.17665760533905,24880.807990524507,2.240989952322303,0.0849490001569424
ez,2016-02-01_02-22-51-PM.csv,1,161.813901775768,12264.025682819205,2.2090158300398604,0.05762945621192655
ez,2016-02-01_02-22-51-PM.csv,2,193.933036940181,22254.418468663196,2.2876517984477776,0.09069598433930548
ez,2016-02-01_02-22-51-PM.csv,3,165.519091567712,25189.66672281378,2.2188480940894535,0.10972033175590297
ez,2016-02-01_02-51-26-PM.csv,1,147.1435447185405,22179.20764077064,2.167741214076733,0.07150020337573487
ez,2016-02-01_02-51-26-PM.csv,2,226.98343933297696,31087.2953360917,2.3559941723091167,0.09167242596695864
ez,2016-02-01_02-51-26-PM.csv,3,206.7520530235655,35339.72147442205,2.315449830739113,0.07653412845275036
ez,2016-02-03_10-34-13-AM.csv,1,187.989463348414,19992.39370521933,2.2741335081047445,0.09177667363287334
ez,2016-02-03_10-34-13-AM.csv,2,182.403569935443,11924.894512099947,2.26103333392711,0.051701301792546256
ez,2016-02-03_10-34-13-AM.csv,3,179.100075106138,14776.897965203088,2.2530957679717254,0.06924035968323641
ez,2016-02-03_11-01-46-AM.csv,1,205.90748780673096,19083.88168781501,2.3136721399838223,0.060095384155818284
ez,2016-02-03_11-01-46-AM.csv,2,151.36218784091898,13424.50930281988,2.1800173965443146,0.07140613764664511
ez,2016-02-03_11-01-46-AM.csv,3,154.874005730056,19446.110886123348,2.189978531281868,0.07507251243654249
ez,2016-02-04_12-28-29-PM.csv,1,204.941075542828,21087.342244599706,2.3116290110794924,0.08242306464424977
ez,2016-02-04_12-28-29-PM.csv,2,143.19073148366698,25589.482327940113,2.1559149076661757,0.07978424633748354
ez,2016-02-04_12-28-29-PM.csv,3,181.5914520628765,16020.185287874005,2.2590954014025946,0.05115714187849527
ez,2016-02-04_12-56-47-PM.csv,1,165.006265473955,26704.731129503914,2.2175004351781706,0.08708098017614727
ez,2016-02-04_12-56-47-PM.csv,2,151.277165668971,7771.456758793703,2.1797733789659026,0.044310625078920286
ez,2016-02-04_12-56-47-PM.csv,3,196.16006091848197,24395.818107028277,2.292610587710652,0.08695268667899626
ez,2016-02-10_02-24-56-PM.csv,1,159.8024930814995,25685.823809911428,2.2035835504666603,0.0747826162644968
ez,2016-02-10_02-24-56-PM.csv,2,179.2962572793885,21890.2816014362,2.2535712239744865,0.07124863003816347
ez,2016-02-10_02-24-56-PM.csv,3,158.4695458546185,16452.46014842328,2.199945813316676,0.08211816931427329
ez,2016-02-10_02-52-39-PM.csv,1,187.09381109740602,19965.65934082063,2.2720594216491268,0.07202712943755604
ez,2016-02-10_02-52-39-PM.csv,2,184.59232170239653,14876.344994722927,2.2662136321631734,0.07903039552822871
ez,2016-02-10_02-52-39-PM.csv,3,202.839012879978,17084.725019082973,2.307151488378391,0.08501590835689112
ez,2016-02-11_12-15-32-PM.csv,1,176.5004410023465,14599.809242408692,2.2467457948493164,0.07604139747990635
ez,2016-02-11_12-15-32-PM.csv,2,199.82316972736697,10446.684606527286,2.3006458437565387,0.05561657582698724
ez,2016-02-11_12-15-32-PM.csv,3,130.853010628461,11482.123648853598,2.1167837192134717,0.05802822489657373
ez,2016-02-11_12-43-20-PM.csv,1,172.7500061088105,9372.785751338597,2.23741807140382,0.046331964045632015
ez,2016-02-11_12-43-20-PM.csv,2,189.7006805977405,14926.188524132867,2.278068889029479,0.07642252949505737
ez,2016-02-11_12-43-20-PM.csv,3,168.0126826876915,17158.71488548468,2.2253420663293406,0.07012530751701967
ez,2016-02-16_11-52-13-AM.csv,1,204.84088532086705,10697.727187970699,2.311416644184114,0.0519121551849498
ez,2016-02-16_11-52-13-AM.csv,2,202.73146299799197,14255.648119269774,2.3069211544455785,0.05171258179974116
ez,2016-02-16_11-52-13-AM.csv,3,186.7147961191195,18401.56017540695,2.2711787347582533,0.07507249129009297
ez,2016-02-16_12-19-54-PM.csv,1,180.810793007715,15034.311165058563,2.257224350939078,0.06439810748562269
ez,2016-02-16_12-19-54-PM.csv,2,185.946433307952,7008.591172253266,2.269387852447447,0.04140694468191675
ez,2016-02-16_12-19-54-PM.csv,3,159.40471541233552,11431.539052058388,2.202501164282599,0.05634886701130839
ez,2016-02-18_12-30-45-PM.csv,1,165.18451516836598,23901.34782294763,2.2179693329835732,0.0809726975040474
ez,2016-02-18_12-30-45-PM.csv,2,203.709418113603,14755.226035691336,2.3090111082353837,0.07737260255077896
ez,2016-02-18_12-30-45-PM.csv,3,198.21987722697,19471.70455210188,2.2971472028089073,0.08182225367876757
ez,2016-02-18_12-58-27-PM.csv,1,202.0168892665065,14054.911519959358,2.305387679390323,0.06535357005895913
ez,2016-02-18_12-58-27-PM.csv,2,186.8145192018505,26352.884858771544,2.271410626520431,0.09283712558957874
ez,2016-02-18_12-58-27-PM.csv,3,153.279467838111,5527.785071476298,2.1854839839358453,0.0495711782818398
ez,2016-07-22_12-28-23-PM.csv,1,193.11689592169103,17853.401106636673,2.285820272145801,0.0729042464260383
ez,2016-07-22_12-28-23-PM.csv,2,169.44332395292952,18730.22100759626,2.2290244623588777,0.07317777490373452
ez,2016-07-22_12-28-23-PM.csv,3,145.074770064771,7070.050781268775,2.161591890905151,0.058811877799369014
ez,2016-07-22_12-55-50-PM.csv,1,216.00875089392602,22574.189091799213,2.3344713455396393,0.08423919051929801
ez,2016-07-22_12-55-50-PM.csv,2,266.39388950110197,20015.754700953115,2.4255242588376458,0.07533148504185616
ez,2016-07-22_12-55-50-PM.csv,3,201.51075852667952,21110.896835667816,2.3042982377924672,0.06390841054175071
ez,2016-07-25_01-07-35-PM.csv,1,216.07213278411302,16176.628431865112,2.3345987587458144,0.05634408481572332
ez,2016-07-25_01-07-35-PM.csv,2,150.671846995808,33002.38252384898,2.178032112058652,0.09800862903389598
ez,2016-07-25_01-07-35-PM.csv,3,152.080777889951,18375.21031566722,2.182074325270125,0.07978515862749265
ez,2016-07-25_12-40-06-PM.csv,1,169.727376538112,12116.436435581916,2.229751898419707,0.049026560256738544
ez,2016-07-25_12-40-06-PM.csv,2,145.892068441362,14009.596341899522,2.1640316817098806,0.06921031472807435
ez,2016-07-25_12-40-06-PM.csv,3,200.93154274244898,22549.51518450812,2.3030481187477228,0.08751924089945709
ez,2016-08-03_05-34-35-PM.csv,1,190.2198361875035,19510.279950855365,2.2792558033352797,0.07223448457931705
ez,2016-08-03_05-34-35-PM.csv,2,229.857178159725,23956.08057484731,2.3614580707858344,0.0722953974260991
ez,2016-08-03_05-34-35-PM.csv,3,203.299973537914,23500.797726664387,2.308137322109073,0.07561181324166036
ez,2016-08-03_06-02-31-PM.csv,1,208.849738436091,22546.205052111647,2.319833935690039,0.09414573107693587
ez,2016-08-03_06-02-31-PM.csv,2,186.37145980498,22788.040762476583,2.2703794069546013,0.09548708779030121
ez,2016-08-03_06-02-31-PM.csv,3,187.25629491419403,28628.83584435741,2.2724364261074013,0.0879883227203135
ez,2016-08-05_12-28-54-PM.csv,1,234.5262679005985,22803.663719589214,2.370191492532491,0.08819995018544485
ez,2016-08-05_12-28-54-PM.csv,2,210.12512006160802,12722.331456699814,2.3224779745954343,0.0713033413640891
ez,2016-08-05_12-28-54-PM.csv,3,192.24455662868297,16746.45414544584,2.2838540516745396,0.055284408747375724
ez,2016-08-05_12-56-29-PM.csv,1,178.22223148939,26501.599473294595,2.2509618770911874,0.09311664827926606
