Difficulty,SA[seconds] dart location,hit,SA[seconds] dartboard hit,gapAngle[degrees],distance[m],head Hor Mean,head Hor SD,head Ver Mean,head Ver SD,head Z Mean,head Z SD
1,735.727336378911,True,38.6493443797141,3.30670678497715,1.50736117362976,-0.0826984345912933,0.0305566863333635,0.00875310972332954,0.00505150239683973,-0.044413473457098,0.00859657189856058
1,199.232982250179,True,119.689063651867,4.85341731818443,1.50737118721008,-0.076666571199894,0.00546704653833857,0.0121258636936545,0.00115918397358987,-0.036928940564394,0.00243464889831373
1,177.838713372634,True,1.35495369155079,4.67491084651412,1.50753796100616,-0.0704798251390457,0.00739700128779311,0.0110466200858355,0.00336233816870149,-0.0383044965565205,0.00319267691557982
1,554.220044046722,True,127.75016361669,3.28617201556691,1.49800980091095,-0.0708063170313835,0.00348702420759822,0.0140181491151452,0.00227041512498488,-0.0397814884781837,0.00249195873662626
1,554.616762548878,True,20.6206988579176,4.46395912287675,1.50191354751587,-0.0574833936989307,0.0138016842564774,0.010024449788034,0.00358101500584244,-0.0502101555466652,0.0060094969911429
1,452.487260563599,True,366.13218773137,4.22709778384893,1.50800681114197,-0.0457973703742027,0.0128028179292052,0.0127030806615949,0.00216759187160706,-0.0515420250594616,0.00492212913076465
1,624.759060026889,True,42.4913999667592,4.38657009812374,1.50795161724091,-0.0433242693543434,0.00950226411627611,0.0120817413553596,0.00196906062235968,-0.0515686571598053,0.00549385029429624
1,562.817803493032,True,325.121356926418,4.15790652559363,1.49734199047089,-0.0504936650395393,0.00846986972690673,0.00769847119227052,0.00739009691424361,-0.0413839221000671,0.00676432225496438
1,530.536229617214,True,23.2755261359493,3.02385875578859,1.50642895698547,-0.0243890602141619,0.0098563495188812,0.00842152908444405,0.00671326765075623,-0.0411333329975605,0.00850087447505111
1,198.514492975432,True,487.922322369117,4.19636278463258,1.50761556625366,-0.0281987208873034,0.0121524000528889,0.0079809557646513,0.00792001835815527,-0.0561125837266445,0.0105077151263705
1,332.342061912084,True,202.872455861726,4.65260232631582,1.50540685653687,-0.0178917199373245,0.0157952865143151,-0.00104942021425813,0.0104491367612619,-0.0485388673841953,0.00937085661678583
1,489.242016790664,True,20.2721060876932,4.11098162070104,1.49397397041321,-0.00839753542095423,0.00709584977951593,0.00524116307497025,0.00419171007982915,-0.0462096817791462,0.00498481776563098
1,394.053381500312,True,7.24087116108377,4.52490723984764,1.49595391750336,0.000125836944789626,0.0155699172041495,0.00329372007399797,0.0051323324728297,-0.0488958209753037,0.00730586056249927
1,510.916645216964,True,301.142982724921,4.27077397223126,1.49881303310394,-0.0110789751634002,0.00553067755133752,0.00658459216356277,0.00290705757822963,-0.0382536165416241,0.0052117382092814
1,529.961986174549,True,69.8697905410611,3.93916835440695,1.5011613368988,-0.00657944660633802,0.00213155576702993,0.0102861858904362,0.00168712250544556,-0.0374981798231602,0.00407901551934153
1,485.565707467581,True,27.2792449329701,4.13752880202442,1.49320137500763,-0.00434618396684527,0.0181833163943511,0.00774205662310123,0.00739211288055185,-0.045790571719408,0.00900780517784066
1,630.281772245868,True,199.381134598217,3.14216957781307,1.49393129348755,0.000440227508079261,0.00604459085041638,0.00771700777113438,0.00714035141557491,-0.0427051782608032,0.00719336064378483
1,515.251552555408,True,325.482795843452,4.92272064754663,1.50593590736389,-0.0087763424962759,0.00590901959796118,0.0127428434789181,0.00426655968293295,-0.0354496240615845,0.00495673992440703
1,458.306917861663,True,313.20108873586,4.87887617265785,1.50754296779633,-0.00812675710767508,0.00240876548925196,0.0152914840728045,0.00110032761673495,-0.0376477800309658,0.00228173385358329
1,577.039924354398,True,259.51259850463,3.3688063254995,1.49595999717712,-0.00949595402926207,0.00145038498729243,0.0165889412164688,0.000562188794277216,-0.0400878190994263,0.00101028644585928
1,602.446208458825,True,3.34436667938294,4.90346405298882,1.49444365501404,-0.0119450530037284,0.00106418818174846,0.0172077845782042,0.000526494108633571,-0.042037770152092,0.000932575230883343
1,620.32680138723,True,287.645112614352,4.61725493576565,1.49394202232361,-0.00765099609270692,0.00320197251111633,0.0106711918488145,0.00638143288000148,-0.0404721535742283,0.00565769475670577
1,657.780899074481,True,26.6131509203826,3.76655978851572,1.50019860267639,-0.0124065121635795,0.00182302934502467,0.0156808756291866,0.000738931299018929,-0.0484199859201908,0.00173613510108454
1,720.591425993706,True,104.260651306144,3.87991729152924,1.49199593067169,-0.00169013382401317,0.00656144322348818,0.00838556513190269,0.00489815775629753,-0.0382288247346878,0.00494868865125976
1,653.787332984008,True,45.1980667479387,3.21130526476425,1.49560832977295,-0.00250818463973701,0.00072265823148232,0.0130458557978272,0.000984262689040678,-0.0443157888948917,0.00216433371259476
