Difficulty,SA[seconds] dart location,hit,SA[seconds] dartboard hit,gapAngle[degrees],distance[m],head Hor Mean,head Hor SD,head Ver Mean,head Ver SD,head Z Mean,head Z SD
1,87.7990073019245,True,567.885026967063,3.38608773337878,1.4934629201889,0.0144613869488239,0.0156319277324576,0.0781810879707336,0.00168680535148393,-0.029823949560523,0.00718378683976928
1,11.4133577383504,True,531.642952705019,3.67422991155597,1.49502217769623,0.0238382034003735,0.00967772926182097,0.0761964470148087,0.00173378399347091,-0.0103041362017393,0.00594630271844272
1,85.5170352621837,True,455.056107643124,4.86301932310307,1.49481546878815,0.0245701260864735,0.00528834809177929,0.0745194479823112,0.00306235020866666,-0.0156683847308159,0.0048469902341508
1,112.229094145058,True,42.0637818067141,4.31933594296004,1.49610412120819,0.0270245764404535,0.00607203374720281,0.0717881247401237,0.00393977602110498,-0.0260724853724241,0.00707074925783601
1,112.537509725318,True,591.450692786006,3.57191076559769,1.5086841583252,0.0197993740439415,0.00352756407997532,0.0775173902511597,0.00131009185442724,-0.0243492443114519,0.00245860159825766
1,152.710888918774,True,781.042469640054,3.66386029934442,1.50706005096436,0.0134517559781671,0.0114630192790665,0.0760548561811447,0.00168837844383535,-0.0290106553584337,0.00311878479103066
1,153.479081333143,True,465.282509787614,4.61539488149083,1.50025618076324,0.018616896122694,0.00440485428450768,0.0744364038109779,0.00367056739982186,-0.0291851665824652,0.00560971773410947
1,157.055716400881,True,237.873924913586,3.22315615889735,1.49219739437103,0.02300626039505,0.00466661427429293,0.0746491029858589,0.00151074406896504,-0.0338697992265224,0.00245427217154958
1,176.211772287833,True,167.991427845223,4.65404864054081,1.50768578052521,0.020672844722867,0.00276375821725274,0.0753620564937592,0.00152879562010949,-0.0369579680263996,0.00186115194796984
1,206.757806567317,True,248.332905517697,4.55396356466183,1.49574339389801,0.0188887491822243,0.00253288255511336,0.0750013813376427,0.00158839399997371,-0.0370922051370144,0.00146873251697419
1,197.023802029658,True,243.734494936634,4.41416379171128,1.4975825548172,0.0217104498296976,0.00330182762694175,0.0741419866681099,0.00213575536403704,-0.0408234931528568,0.00181134011463086
1,206.8749825954,True,465.556313011381,3.98656716838531,1.50771474838257,0.0192425493150949,0.00274251756299042,0.0759141817688942,0.00121775025596906,-0.040297869592905,0.00153576714962955
1,199.101276889854,True,655.782388742537,3.44710085714073,1.49808764457703,0.0164101757109165,0.00301140271085262,0.0767158642411232,0.00132773346152227,-0.0396185405552387,0.0018361019850102
1,189.604077590576,True,454.46674385932,4.30001427692116,1.50059604644775,0.0157806742936373,0.0027628294225062,0.0762829408049583,0.0015446102458374,-0.0385465621948242,0.00196823538714726
1,220.502814762186,True,680.136437946578,3.99578900450027,1.49757623672485,0.0164923556149006,0.00309258929371204,0.0743024572730064,0.00236659230044666,-0.0423274375498295,0.00226420367224202
