subject,difficulty,run,saMedian,saSEM
ky,1,0,349.26303921461306,26.914654984292604
ky,1,1,305.780098693456,22.635426714642886
ky,1,2,233.1352464963455,19.47545034621067
ky,1,3,248.85430436429,17.15996590569583
ky,1,4,206.671130586945,21.066862380015436
ky,1,5,224.9168494639485,19.070069613591787
ky,1,6,228.199926899159,17.08169013620069
ky,1,7,180.65590621769599,15.910076900440053
ky,1,8,196.56176752073648,15.24269941528602
ky,1,9,162.807752793539,10.502894861554172
ky,1,10,185.38393134341652,15.22352297768835
ky,1,11,157.466783892531,12.220267523115163
ky,1,12,204.05317188417,17.877102123182496
ky,1,13,172.52101720676802,10.078936574359513
ky,1,14,160.942721569996,14.429238039500325
ky,1,15,270.806989089195,22.614325277646028
ky,1,16,141.922495053005,14.646592501991972
ky,1,17,138.0689119170715,12.975144736975913
ky,1,18,161.641494022029,18.040037286884534
ky,2,0,230.40908343124454,20.24803284686016
ky,2,1,220.68622409525003,20.191038353686807
ky,2,2,205.9194304108205,18.04137626820387
ky,2,3,197.0793245835265,14.567791897721333
ky,2,4,196.48201860489598,16.77501941621481
ky,2,5,190.2585629341725,14.511640786977916
ky,2,6,195.724217977809,15.71822393122361
ky,2,7,160.246957553078,18.236362659929018
ky,2,8,150.291830887569,16.872314643108215
ky,2,9,193.80458941306802,13.614103591787474
ky,2,10,183.552751871608,17.34310045027846
ky,2,11,158.849307916103,14.90389217300072
ky,2,12,198.24572336444402,18.768453483487043
ky,2,13,180.05628474875348,14.31115160688042
ky,2,14,164.17995295330297,13.884771645589147
ky,2,15,236.22258883796601,17.71179200881253
ky,2,16,148.121913104173,13.882544964454887
ky,2,17,185.810299128365,12.501788015753952
ky,2,18,164.376120433652,11.018873828294662
ky,3,0,232.715943855506,24.188926355223163
ky,3,1,283.754573433253,17.93848228550716
ky,3,2,188.588699871638,16.88271218999693
ky,3,3,216.8591023869835,14.912197543480508
ky,3,4,194.811028427807,18.809653275318418
ky,3,5,193.504757027557,18.80793336445797
ky,3,6,204.7173039846755,19.504672255819983
ky,3,7,193.82977802075203,15.441152865347412
ky,3,8,215.428809547848,16.033678426039423
ky,3,9,165.45656594620002,13.154085493448244
ky,3,10,134.906380145944,14.162008180082601
ky,3,11,182.2130206706505,11.18945200999816
ky,3,12,171.71741508654898,18.540235861619685
ky,3,13,189.04077711586,13.018727655731789
ky,3,14,153.344160999667,11.402251352965704
ky,3,15,201.0551486161345,15.909961293489234
ky,3,16,184.2695167757305,11.377894882805567
ky,3,17,179.89029842128502,13.592276630731684
ky,3,18,139.916654570051,10.681669348423585
