subject,difficulty,run,saMedian,saSEM
mb,1,0,318.7679731619965,26.609179503084327
mb,1,1,301.37613174332,23.501248230442982
mb,1,2,278.242001240234,20.929111290632214
mb,1,3,243.29818507387,20.557405972706256
mb,1,4,192.424601710376,15.13626490373254
mb,1,5,182.02839801041648,18.37375976543147
mb,1,6,167.6607201755915,14.955132031308127
mb,1,7,202.47524277075152,14.669828246279705
mb,1,8,188.61987097662498,14.247794038035174
mb,1,9,194.315629588716,15.723711506261887
mb,1,10,173.137867854977,13.545380743585211
mb,1,11,192.74058545468603,16.172126120504764
mb,1,12,197.689145459438,18.20150709230661
mb,1,13,183.781213017705,15.279117328975662
mb,1,14,203.862661620491,18.021396527188017
mb,1,15,198.8044836985205,17.027315815934365
mb,1,16,154.472141662626,15.55437023387477
mb,1,17,151.40613103922502,14.644831756156169
mb,1,18,194.108522542653,14.152252038858693
mb,1,19,209.53744477053903,14.599867892737057
mb,2,0,380.394805531126,30.462713211222106
mb,2,1,270.74873277421295,22.2248977413821
mb,2,2,304.776296380391,23.103119510313313
mb,2,3,245.355870289463,21.620140756175285
mb,2,4,214.7793966648885,16.68681139113852
mb,2,5,237.16056836349497,18.381375310166998
mb,2,6,200.536725896718,19.47128573854229
mb,2,7,191.79467235243303,16.20508644943409
mb,2,8,211.47422356216703,16.775268722940226
mb,2,9,216.41804506501597,18.47741341247134
mb,2,10,185.349749873811,15.485693090064245
mb,2,11,228.95850451315846,16.946970240393348
mb,2,12,219.43118976036703,17.632511369235072
mb,2,13,216.56717218864603,16.209420047845487
mb,2,14,217.6363354910465,15.021085214189743
mb,2,15,212.58799591139,19.622912159699762
mb,2,16,191.9148067345015,14.026442894528556
mb,2,17,182.007361797352,13.840440776004089
mb,2,18,187.00191146601946,17.317998327381765
mb,2,19,147.011679446551,15.047457974480155
mb,3,0,249.01288998121498,28.982946055766355
mb,3,1,253.59203884106,17.425650763982034
mb,3,2,245.227157777544,22.393471229343294
mb,3,3,244.46563338890752,20.709310877459274
mb,3,4,192.209186266177,23.807022549838216
mb,3,5,211.294271827959,16.105717380671813
mb,3,6,183.80185703823798,21.904284549121936
mb,3,7,253.314578286449,17.294394660736078
mb,3,8,194.71886482577202,16.43217845055458
mb,3,9,163.987587402713,12.472187465781658
mb,3,10,169.26948334964402,14.652937977066138
mb,3,11,178.286213062429,15.462233414133276
mb,3,12,240.771003136425,17.014153197161598
mb,3,13,213.857774734172,15.036605408563274
mb,3,14,201.661475181529,17.20441688228278
mb,3,15,285.5424170938,19.19913964863835
mb,3,16,207.29455003159404,18.51706412308441
mb,3,17,169.2529396347985,16.19495691990172
mb,3,18,167.615112775407,13.679343983568785
mb,3,19,215.207243592389,16.00828669595949
