subject,difficulty,run,saMedian,saSEM
ah,1,0,271.955187312491,27.783222180020783
ah,1,1,249.81184804258152,22.862753472870263
ah,1,2,309.75932356943804,32.96525647880757
ah,1,3,222.35674705321895,23.345295158421727
ah,1,4,188.91830594683202,22.378890538724903
ah,1,5,160.554015342221,19.59886431286918
ah,1,6,232.2920983117815,22.186990686887114
ah,1,7,278.269444705559,23.068681277857362
ah,1,8,257.7856923983595,25.892794885479393
ah,1,9,270.82585305785597,30.098712354244302
ah,1,10,202.212360068139,20.69741901945948
ah,1,11,215.4145299836095,15.24896564787351
ah,1,12,194.44356211445353,24.450937714872282
ah,1,13,203.697136881956,16.13980267539959
ah,1,14,196.190847239871,24.381011896470408
ah,1,15,169.1217764714845,16.990061786314964
ah,1,16,294.813222989354,27.049432144336425
ah,1,17,244.3947251274395,27.017676442491936
ah,1,18,185.86687444054002,14.32734868131081
ah,2,0,224.89444422364102,27.861378043815765
ah,2,1,240.1983577121185,20.996011143477478
ah,2,2,281.85158949674553,32.15431786995491
ah,2,3,279.15192813613305,22.80672058891594
ah,2,4,232.460020418213,15.688659996783505
ah,2,5,204.625322917393,20.321691615438535
ah,2,6,222.42471291123599,16.39291290318666
ah,2,7,181.317368320492,21.62661046358914
ah,2,8,216.59627212464397,28.006997344326397
ah,2,9,212.695843344579,18.365847900469543
ah,2,10,222.80017302872898,28.736346452766977
ah,2,11,239.001774096794,26.2276588095302
ah,2,12,248.94902676003602,22.5252158553208
ah,2,13,187.634162166889,19.850694540002163
ah,2,14,235.997513501363,24.123673361293122
ah,2,15,249.62035491452002,20.56362337446907
ah,2,16,242.212322808998,23.49743731751184
ah,2,17,276.4304643091575,29.65387903203914
ah,2,18,171.776139751273,27.087204435409088
ah,3,0,377.386099230984,26.62036646419132
ah,3,1,204.539961066654,17.175959467557558
ah,3,2,315.016595880807,30.02384673871223
ah,3,3,260.4578950009355,19.69361409430757
ah,3,4,285.58206075328604,26.68637957942815
ah,3,5,222.3340216537615,24.217219422568625
ah,3,6,221.55662868843498,26.972541938223067
ah,3,7,235.286008697546,23.852177377555943
ah,3,8,274.270185590013,21.478238068332132
ah,3,9,236.38980026246398,22.0956959718285
ah,3,10,215.893913042732,21.80475178588989
ah,3,11,211.24135515088003,23.87176453631987
ah,3,12,292.729919434635,27.392862390813246
ah,3,13,192.93209366385102,17.00599322457902
ah,3,14,201.355233930634,26.140117223714345
ah,3,15,177.883386285543,19.379878973864894
ah,3,16,232.1667108403705,19.064066772651923
ah,3,17,235.29065465680952,22.538635104700646
ah,3,18,215.74689849654598,19.87086455373669
