subject,difficulty,run,saMedian,saSEM
ni,1,0,670.534414940844,41.90538806383374
ni,1,1,608.8627031916045,42.8476279881374
ni,1,2,462.04403311940905,37.0132110456181
ni,1,3,396.717314836741,34.67374840766868
ni,1,4,316.252513047581,35.146886200422436
ni,1,5,277.889142688882,29.874749734554815
ni,1,6,317.1971871611235,39.48343461476422
ni,1,7,388.57915666802205,38.59071978239734
ni,1,8,446.61425450711647,35.10792380617384
ni,1,9,342.71486873188,34.929024223848906
ni,1,10,417.962811345327,31.06058791186985
ni,1,11,339.771085232326,27.438158319211876
ni,1,12,316.0500758111775,39.6404361061072
ni,1,13,393.125472421518,37.09156479650507
ni,1,14,450.303929991183,40.090901098133294
ni,1,15,354.848482009329,42.566486736339925
ni,1,16,532.547055182144,47.25362001152331
ni,1,17,342.776844326348,43.99086088273446
ni,1,18,520.3835216477715,46.844024532155586
ni,1,19,477.842546281706,44.404523887772555
ni,1,20,248.4760433776795,55.916478717975906
ni,2,0,420.09581554867304,46.87929129749972
ni,2,1,386.8377931537585,43.99081688542438
ni,2,2,428.67976196921796,39.93259749600436
ni,2,3,474.180472245945,32.77866774266398
ni,2,4,456.0187747715806,30.664745942184876
ni,2,5,330.6280869554385,36.87331819268933
ni,2,6,361.92263363952105,35.40090892528491
ni,2,7,470.73662707016297,39.6574586961993
ni,2,8,462.014549699212,42.83907185068066
ni,2,9,517.7758576938245,49.37774926360673
ni,2,10,592.944510122574,49.36121261469392
ni,2,11,533.430237671546,37.54071237743087
ni,2,12,378.06383207979104,44.72481862418151
ni,2,13,474.1780914773105,41.08325312684726
ni,2,14,605.9735380502354,49.65746860638924
ni,2,15,619.020497592863,46.465970687608525
ni,2,16,413.16577089953296,54.02054641808572
ni,2,17,445.992094606079,52.03482925231314
ni,2,18,623.171258768028,59.23969379164513
ni,2,19,607.5895259110745,47.787022677904304
ni,2,20,596.567420087348,78.70996777096543
ni,3,0,631.520676577916,60.53637644186924
ni,3,1,488.70415341766795,50.70214300900227
ni,3,2,410.676151437699,34.83383700834001
ni,3,3,330.133473999148,48.99348838235577
ni,3,4,551.1421472343854,43.308663777137625
ni,3,5,519.799529731337,40.80081792225092
ni,3,6,450.70356456109596,44.35511505160917
ni,3,7,507.3720646402735,36.77065107280623
ni,3,8,495.032498648806,48.84252041963271
ni,3,9,388.81738465063796,40.519746039548785
ni,3,10,567.0329296203249,50.134214266500294
ni,3,11,407.435658122671,44.68560666594415
ni,3,12,475.85707487741206,44.26310348885861
ni,3,13,548.6938239360055,48.87953611599516
ni,3,14,686.320009413422,45.51370680968447
ni,3,15,647.1669843491936,46.20129401631914
ni,3,16,722.552256953801,57.54744882490163
ni,3,17,533.761029768765,61.50659187617937
ni,3,18,490.48176410805803,51.557717417939045
ni,3,19,545.7372140095121,49.335411900634156
ni,3,20,584.1551991595255,82.12300033511741
